queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
911,FC2515-P11-R0243,浙江,243,仇建平,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,仇建平,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0264 to sealed queue 766; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
912,FC2515-P11-R0245,浙江,245,方毅,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,方毅,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0313 to sealed queue 767; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
913,FC2515-P11-R0249,浙江,249,方能斌,执委,CURRENT_ROLE_CONFIRMED_WITH_LISTED_FILING_AND_FEDERATION_CONTEXT,方能斌,浙江大胜达包装股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,listed_company_filing,A,浙江大胜达包装股份有限公司2025年年度报告,https://static.cninfo.com.cn/finalpage/2026-04-22/1225141427.PDF,2026-04-22,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0314 to sealed queue 768; person_id is preserved and not merged. Original listed-company annual report states 方能斌 is current company chairman and also 杭州市工商联副主席、杭州市萧山区工商联（总商会）十二届主席. Name + Zhejiang + federation-role context closes identity without name-only inference.
914,FC2515-P11-R0250,浙江,250,方朝阳,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,方朝阳,长江精工钢结构（集团）股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,listed_company_filing,A,长江精工钢结构（集团）股份有限公司2025年年度报告,https://static.cninfo.com.cn/finalpage/2026-04-18/1225120796.PDF,2026-04-18,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0312 to sealed queue 769; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
915,FC2515-P11-R0253,浙江,253,叶辽宁,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,叶辽宁,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0277 to sealed queue 770; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
916,FC2515-P11-R0257,浙江,257,田宁,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,田宁,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0346 to sealed queue 771; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
917,FC2515-P11-R0259,浙江,259,冯仁强,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,冯仁强,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0273 to sealed queue 772; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
918,FC2515-P11-R0265,浙江,265,吕粱,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,吕粱,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,B,Zhejiang current-role targeted verification,https://www.zjfic.org.cn/,2026-09-20,吕粱 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0279 to sealed queue 773; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
919,FC2515-P11-R0266,浙江,266,吕晓峰,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,吕晓峰,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,Zhejiang current-role targeted verification,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,吕晓峰 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0278 to sealed queue 774; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
920,FC2515-P11-R0268,浙江,268,朱立科,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,朱立科,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,Zhejiang current-role targeted verification,https://static.cninfo.com.cn/finalpage/2026-04-21/1225130397.PDF,2026-09-20,朱立科 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0317 to sealed queue 775; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected. A 2026 listed-company filing supports a same-name 一鸣食品 chairman/general-manager role, but it does not contain federation context linking it to this provincial executive-row identity; the hit is not promoted."
921,FC2515-P11-R0271,浙江,271,朱柏荣,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,朱柏荣,浙江富钢集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,富钢集团2026年公开材料,https://www.fusteel.cn/news/company_news/article_288.html,2026-01-06,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0316 to sealed queue 776; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
922,FC2515-P11-R0272,浙江,272,朱铁成,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,朱铁成,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,B,Zhejiang current-role targeted verification,https://www.zjfic.org.cn/,2026-09-20,朱铁成 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0318 to sealed queue 777; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
923,FC2515-P11-R0273,浙江,273,庄伟意,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,庄伟意,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0294 to sealed queue 778; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
924,FC2515-P11-R0275,浙江,275,庄耀中,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,庄耀中,新凤鸣集团股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,stock_exchange,A,新凤鸣集团股份有限公司第六届董事会第四十九次会议决议公告,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/603225_20260417_PPC6.pdf,2026-04-17,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0295 to sealed queue 779; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
925,FC2515-P11-R0277,浙江,277,刘启宏,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,刘启宏,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0274 to sealed queue 780; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
926,FC2515-P11-R0284,浙江,284,许志鸿,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,许志鸿,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,许志鸿 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0362 to sealed queue 781; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
927,FC2515-P11-R0287,浙江,287,阮伟祥,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,阮伟祥,浙江龙盛集团股份有限公司,董事长、总经理,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,浙江龙盛2025年报高管信息,https://finance.sina.com.cn/stock/aiassist/ggxc/2026-04-11/doc-inhucmsy7464509.shtml,2026-04-11,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0381 to sealed queue 782; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
928,FC2515-P11-R0289,浙江,289,阮福德,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,阮福德,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,阮福德 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0382 to sealed queue 783; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected. 2025-2026 public sources support a same-name 杰克控股 chairman role, but no sufficiently specific provincial-federation identity bridge was established; the hit is not promoted."
929,FC2515-P11-R0293,浙江,293,孙建华,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,孙建华,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,孙建华 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0289 to sealed queue 784; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
930,FC2515-P11-R0299,浙江,299,苏沁,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,苏沁,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,苏沁 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0352 to sealed queue 785; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
931,FC2515-P11-R0305,浙江,305,李书福,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,李书福,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0319 to sealed queue 786; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
932,FC2515-P11-R0306,浙江,306,李永宪,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,李永宪,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,李永宪 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0322 to sealed queue 787; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected. A 2024 report linked 浙江省工商联常委、嘉兴市工商联副主席 and 万纳神核控股集团董事长, but 2026-current role evidence was not strong enough to assert a present title."
933,FC2515-P11-R0309,浙江,309,李和林,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,李和林,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,李和林 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0320 to sealed queue 788; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
934,FC2515-P11-R0311,浙江,311,李建滨,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,李建滨,浙江耀厦控股集团有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,新生代杭商热议全国两会精神（四）,https://www.sohu.com/a/996280352_121106994,2026-03-13,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0321 to sealed queue 789; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
935,FC2515-P11-R0315,浙江,315,杨军,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,杨军,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,杨军 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0323 to sealed queue 790; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
936,FC2515-P11-R0318,浙江,318,杨和荣,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,杨和荣,中哲控股集团有限公司 / 广西河池化工股份有限公司,董事长 / 董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,河化股份聘任杨和荣为董事长及非独立董事,https://finance.sina.com.cn/stock/aiassist/ggbd/2026-02-26/doc-inhpaaih2056617.shtml,2026-02-26,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0324 to sealed queue 791; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
937,FC2515-P11-R0321,浙江,321,励行根,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,励行根,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0275 to sealed queue 792; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
938,FC2515-P11-R0324,浙江,324,吴伟,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,吴伟,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,吴伟 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0280 to sealed queue 793; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected. Current Zhejiang same-name hits were rejected because organization/history linkage to this source identity was insufficient."
939,FC2515-P11-R0325,浙江,325,吴跃,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,吴跃,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,吴跃 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0283 to sealed queue 794; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
940,FC2515-P11-R0327,浙江,327,吴月华,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,吴月华,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,吴月华 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0281 to sealed queue 795; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
941,FC2515-P11-R0333,浙江,333,吴淑英,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,吴淑英,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0282 to sealed queue 796; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
942,FC2515-P11-R0334,浙江,334,邱奕博,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,邱奕博,恒逸石化股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,恒逸石化2025年年度报告解读,https://finance.sina.com.cn/wm/2026-04-16/doc-inhuryeq4086832.shtml,2026-04-16,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0369 to sealed queue 797; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
