queue_order	person_id	name_normalized	ambiguity_group_id	mode	source_gate	source_queue_order	decision	identity_anchor_url	research_url	evidence_url	research_note
3255	FC2515-P23-R0112	张华	ANG-1392	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3256	FC2515-P23-R0113	张金炉	ANG-1398	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3154	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3257	FC2515-P23-R0114	张春发	ANG-1395	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3258	FC2515-P23-R0115	张艳红	ANG-1396	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			SAME_NAME_OR_CROSS_CONTEXT_HITS_REJECTED_NO_SAFE_IDENTITY_BRIDGE
3259	FC2515-P23-R0116	张家云	ANG-1393	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3260	FC2515-P23-R0117	张跃进	ANG-1397	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3177	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3261	FC2515-P23-R0118	张慧	ANG-1394	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.ynshlm.com/wzdetail/12265	https://www.ynshlm.com/wzdetail/12265	CURRENT_2026_FORMAL_CHAMBER_CONFIRMATION
3262	FC2515-P23-R0119	陆学伟	ANG-1475	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3158	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3263	FC2515-P23-R0120	陈文庄	ANG-1477	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3264	FC2515-P23-R0121	陈亚	ANG-1476	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.sohu.com/a/997306120_121106902		CURRENT_2026_COMPANY_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3265	FC2515-P23-R0122	陈苏根	ANG-1478	REUSE_SEALED_CONFIRMED	W3-BATCH-0054	3190	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.sohu.com/a/982934923_121106902	https://www.sohu.com/a/982934923_121106902	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3266	FC2515-P23-R0123	陈辉	ANG-1479	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3267	FC2515-P23-R0124	邰先菊	ANG-1467	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3268	FC2515-P23-R0125	苗勇波	ANG-1451	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3269	FC2515-P23-R0126	范永文	ANG-1452	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3270	FC2515-P23-R0127	范雯森	ANG-1453	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3271	FC2515-P23-R0128	罗晓祥	ANG-1448	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3272	FC2515-P23-R0129	和福宝	ANG-1383	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3273	FC2515-P23-R0130	岳黎松	ANG-1387	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3171	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://dszh.org.cn/4/30238/2216921	https://dszh.org.cn/4/30238/2216921	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3274	FC2515-P23-R0131	周志雯	ANG-1381	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3275	FC2515-P23-R0132	周荣先	ANG-1382	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3276	FC2515-P23-R0133	郑宝姜	ANG-1469	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3277	FC2515-P23-R0134	郑晓城	ANG-1470	REUSE_SEALED_CONFIRMED	W3-BATCH-0054	3184	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3278	FC2515-P23-R0135	赵金才	ANG-1463	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3175	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3279	FC2515-P23-R0136	赵彬	ANG-1461	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3280	FC2515-P23-R0137	赵晗	ANG-1462	REUSE_SEALED_UNRESOLVED	W3-BATCH-0054	3188	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3281	FC2515-P23-R0138	胡建普	ANG-1449	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3282	FC2515-P23-R0139	胡春兰	ANG-1450	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3283	FC2515-P23-R0140	柏冠羽	ANG-1431	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3284	FC2515-P23-R0141	钟祥刚	ANG-1472	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3161	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3285	FC2515-P23-R0142	段仕武	ANG-1432	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3286	FC2515-P23-R0143	施更生	ANG-1401	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3287	FC2515-P23-R0144	施競	ANG-1402	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3165	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			CURRENT_COMPANY_HIT_WITHOUT_SAFE_PROVINCE_FEDERATION_IDENTITY_BRIDGE
3288	FC2515-P23-R0145	姜涛	ANG-1385	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3289	FC2515-P23-R0146	洪云龙	ANG-1435	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3290	FC2515-P23-R0147	袁荣	ANG-1458	REUSE_SEALED_UNRESOLVED	W3-BATCH-0054	3187	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			CURRENT_2026_COMPANY_HIT_WITHOUT_SAFE_PROVINCE_FEDERATION_IDENTITY_BRIDGE
3291	FC2515-P23-R0148	晋波	ANG-1403	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3292	FC2515-P23-R0149	晏雁	ANG-1404	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3293	FC2515-P23-R0150	高峰	ANG-1482	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3145	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://invest.yn.gov.cn/xxdt/gzdt/202601/t20260122_3204859.html	https://invest.yn.gov.cn/xxdt/gzdt/202601/t20260122_3204859.html	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3294	FC2515-P23-R0151	高绍阳	ANG-1483	REUSE_SEALED_UNRESOLVED	W3-BATCH-0054	3182	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3295	FC2515-P23-R0152	郭忠诚	ANG-1471	REUSE_SEALED_CONFIRMED	W3-BATCH-0054	3189	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.kmust.edu.cn/info/1011/56424.htm	https://www.kmust.edu.cn/info/1011/56424.htm	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3296	FC2515-P23-R0153	黄正发	ANG-1485	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3297	FC2515-P23-R0154	曹荣根	ANG-1406	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3168	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3298	FC2515-P23-R0155	银康	ANG-1473	REUSE_SEALED_CONFIRMED	W3-BATCH-0054	3194	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.foshannews.net/h/5896/20260318/855325.html	https://www.foshannews.net/h/5896/20260318/855325.html	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3299	FC2515-P23-R0156	康劲	ANG-1389	REUSE_SEALED_CONFIRMED	W3-BATCH-0054	3196	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.yn21st.cn/content/25227.html	https://www.yn21st.cn/content/25227.html	EXACT_AMBIGUITY_GROUP_PROVINCE_NORMALIZED_NAME_REUSE
3300	FC2515-P23-R0157	章建军	ANG-1446	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.acfic.org.cn/gdgslgz/yn/bjgslgz/202406/t20240628_296449.html	https://www.sohu.com/a/997306120_121106902	CURRENT_2026_ENTERPRISE_ROLE_BRIDGED_BY_ACFIC_COMPANY_IDENTITY
