queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
2655	FC2515-P20-R0117	徐朗	ANG-1125	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2656	FC2515-P20-R0118	徐心敬	ANG-1124	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2580	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2657	FC2515-P20-R0119	郭红星	ANG-1173	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2658	FC2515-P20-R0120	郭志光	ANG-1172	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2659	FC2515-P20-R0121	郭宏梅	ANG-1171	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2660	FC2515-P20-R0123	郭颖嘉	ANG-1174	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2661	FC2515-P20-R0124	黄海	ANG-1190	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2565	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html	REUSE_CONFIRMED
2662	FC2515-P20-R0125	黄琅	ANG-1191	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2548	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2663	FC2515-P20-R0126	黄凤江	ANG-1188	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2664	FC2515-P20-R0127	黄召华	ANG-1189	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2556	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.cndca-hn.org.cn/h-nd-2617.html	REUSE_CONFIRMED
2665	FC2515-P20-R0128	黄鹏程	ANG-1192	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2666	FC2515-P20-R0129	符江	ANG-1160	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2667	FC2515-P20-R0131	符曜	ANG-1159	FRESH_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html	https://www.acfic.org.cn/ztzlhz/wqxwc/wqxwc_gd/202303/t20230301_315080.html	https://finance.sina.com.cn/wm/2026-07-10/doc-inihhvke3955043.shtml	FRESH_CONFIRMED
2668	FC2515-P20-R0132	符英研	ANG-1161	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2669	FC2515-P20-R0133	梁小喜	ANG-1147	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2670	FC2515-P20-R0134	董平	ANG-1163	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2671	FC2515-P20-R0135	韩电	ANG-1187	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2672	FC2515-P20-R0136	蔡亲旭	ANG-1164	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2673	FC2515-P20-R0137	廖虹宇	ANG-1118	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2674	FC2515-P20-R0138	谭辉	ANG-1166	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2584	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://finance.sina.com.cn/wm/2026-05-16/doc-inhyankm2703181.shtml	REUSE_CONFIRMED
2675	FC2515-P20-R0139	潘永强	ANG-1150	REUSE_SEALED_UNRESOLVED	W3-BATCH-0043	2559	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2676	FC2515-P20-R0140	戴扬	ANG-1126	REUSE_SEALED_CONFIRMED	W3-BATCH-0043	2569	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://finance.sina.com.cn/roll/2026-08-04/doc-inimcatv5503346.shtml	REUSE_CONFIRMED
2677	FC2515-P20-R0143	王平	ANG-1154	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2585	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2678	FC2515-P20-R0145	王勇	ANG-1151	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2586	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_ct/202506/t20250603_313514.html	REUSE_CONFIRMED
2679	FC2515-P20-R0147	王斌	ANG-1155	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2680	FC2515-P20-R0148	王斌	ANG-1155	FRESH_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			FRESH_UNRESOLVED_NO_BRIDGE
2681	FC2515-P20-R0149	王大富	ANG-1152	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2587	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2682	FC2515-P20-R0150	王大魁	ANG-1153	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2588	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2683	FC2515-P20-R0160	王焕青	ANG-1156	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2589	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2684	FC2515-P20-R0162	王雄姿	ANG-1157	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2590	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2685	FC2515-P20-R0168	邓开扬	ANG-1168	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2591	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2686	FC2515-P20-R0169	龙丁敏	ANG-1193	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2592	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://hnxwfbt.hinews.cn/xinwen/show-3157.html	REUSE_CONFIRMED
2687	FC2515-P20-R0175	白晶	ANG-1158	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2593	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2688	FC2515-P20-R0181	邢卫豪	ANG-1170	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2594	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2689	FC2515-P20-R0182	邢丹丹	ANG-1169	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2595	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://finance.sina.com.cn/roll/2025-07-25/doc-infhsmty5046615.shtml	REUSE_CONFIRMED
2690	FC2515-P20-R0186	吉贵	ANG-1110	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2596	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2691	FC2515-P20-R0188	朱鼎健	ANG-1127	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2597	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2692	FC2515-P20-R0189	伍苏国	ANG-1103	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2598	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2693	FC2515-P20-R0190	任清华	ANG-1102	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2599	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://slcyfh.mem.gov.cn/xxfb/xydt/202602/t20260228_595677.html	REUSE_CONFIRMED
2694	FC2515-P20-R0195	庄炳聪	ANG-1116	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2600	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2695	FC2515-P20-R0196	庄辉良	ANG-1117	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2601	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2696	FC2515-P20-R0199	刘文民	ANG-1107	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2602	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://amr.hainan.gov.cn/himpa/ywdt/gzdt/202603/t20260319_4045457.html	REUSE_CONFIRMED
2697	FC2515-P20-R0200	刘文军	ANG-1106	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2603	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_ct/202505/t20250513_313470.html	REUSE_CONFIRMED
2698	FC2515-P20-R0203	刘争光	ANG-1105	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2604	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2699	FC2515-P20-R0207	刘明东	ANG-1108	REUSE_SEALED_UNRESOLVED	W3-BATCH-0044	2605	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html			REUSE_UNRESOLVED
2700	FC2515-P20-R0209	刘景萍	ANG-1109	REUSE_SEALED_CONFIRMED	W3-BATCH-0044	2606	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_hi/202207/t20220715_312760.html		https://dataclouds.cninfo.com.cn/shgonggao/hsomarket/2026/20260511/9c5bffbe0f804379b8f92d7f2b43a1cc.PDF	REUSE_CONFIRMED
