queue_order,person_id,province,excel_row,source_fragment,federation_role,identity_resolution,candidate_names,repair_notes,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,current_organization,current_title,current_verification_status,unresolved_reason
491,FC2515-P10-R0128,江苏,128,吴志祥,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴志祥,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
492,FC2515-P10-R0129,江苏,129,吴建发,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴建发,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
493,FC2515-P10-R0130,江苏,130,吴培服,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴培服,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
494,FC2515-P10-R0131,江苏,131,何海平,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,何海平,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
495,FC2515-P10-R0132,江苏,132,沈彬,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,沈彬,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
496,FC2515-P10-R0133,江苏,133,张飞,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张飞,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
497,FC2515-P10-R0134,江苏,134,张丽,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张丽,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
498,FC2515-P10-R0135,江苏,135,张相阳,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张相阳,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
499,FC2515-P10-R0136,江苏,136,张家炯,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张家炯,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
500,FC2515-P10-R0137,江苏,137,张斯纬,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张斯纬,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
501,FC2515-P10-R0138,江苏,138,张惠扬,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张惠扬,Checked the latest official Sep-2026 Jiangsu federation roster; the stale 常委 label was not carried forward. No employer/title was assigned from a name-only search hit.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,"张惠扬 is absent from the Sep-2026 Jiangsu standing-committee roster. Strong older evidence identifies him as 淮安市政协副主席、市工商联主席, but later official leadership/federation materials no longer support that as current; no safe current role was found."
502,FC2515-P10-R0139,江苏,139,张黎明,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张黎明,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
503,FC2515-P10-R0140,江苏,140,陆云芳,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陆云芳,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
504,FC2515-P10-R0141,江苏,141,陆永华,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陆永华,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
505,FC2515-P10-R0142,江苏,142,陆建新,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陆建新,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
506,FC2515-P10-R0143,江苏,143,陈扬,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈扬,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
507,FC2515-P10-R0144,江苏,144,陈军,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈军,Checked the latest official Sep-2026 Jiangsu federation roster; the stale 常委 label was not carried forward. No employer/title was assigned from a name-only search hit.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,陈军 is absent from the Sep-2026 Jiangsu standing-committee roster. The name is highly non-unique and targeted public search returned multiple unrelated current identities; no province/federation/organization bridge safely closes a current role.
508,FC2515-P10-R0145,江苏,145,陈惠,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈惠,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
509,FC2515-P10-R0146,江苏,146,陈建华,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈建华,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
510,FC2515-P10-R0147,江苏,147,陈湘珍,常委,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,陈湘珍,2023 Jiangsu federation evidence identifies the source person as 盐城市委统战部副部长、市工商联党组书记; 2026 Jiangsu Taiwan Affairs Office evidence identifies 陈湘珍 as 盐城市台办主任. Province + role history closes identity without a name-only match. Historical bridge: https://www.jssh.org.cn/xwzx/yw/202311/t20231113_217297.html,government_official,A,盐城市台协会召开换届大会 赖元皇连任会长,https://www.jsstb.gov.cn/yancheng/202601/t20260108_12745165.htm,2026-01-08,盐城市人民政府台湾事务办公室,主任,CURRENT_ORG_TITLE_CONFIRMED,
511,FC2515-P10-R0148,江苏,148,陈锦鹏,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈锦鹏,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
512,FC2515-P10-R0149,江苏,149,邵丹薇,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,邵丹薇,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
513,FC2515-P10-R0150,江苏,150,林雅杰,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,林雅杰,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
514,FC2515-P10-R0151,江苏,151,周江,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周江,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
515,FC2515-P10-R0152,江苏,152,周荣,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周荣,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
516,FC2515-P10-R0153,江苏,153,周俊,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周俊,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
517,FC2515-P10-R0154,江苏,154,周洁,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,周洁,Checked the latest official Sep-2026 Jiangsu federation roster; the stale 常委 label was not carried forward. No employer/title was assigned from a name-only search hit.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,周洁 is absent from the Sep-2026 Jiangsu standing-committee roster. Targeted public search did not produce a current organization/title that could be linked with province + federation-role context rather than name alone.
518,FC2515-P10-R0155,江苏,155,周立成,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周立成,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
519,FC2515-P10-R0156,江苏,156,周立宸,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周立宸,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
520,FC2515-P10-R0157,江苏,157,周海江,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周海江,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
521,FC2515-P10-R0158,江苏,158,郑红卫,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,郑红卫,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
522,FC2515-P10-R0159,江苏,159,单建华,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,单建华,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
523,FC2515-P10-R0160,江苏,160,赵峰,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,赵峰,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
524,FC2515-P10-R0161,江苏,161,查艳,常委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,查艳,Checked the latest official Sep-2026 Jiangsu federation roster; the stale 常委 label was not carried forward. No employer/title was assigned from a name-only search hit.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,"查艳 is absent from the Sep-2026 Jiangsu standing-committee roster. Historical federation materials support the source identity, but no sufficiently current public evidence safely closes a present organization/title."
525,FC2515-P10-R0162,江苏,162,郦海星,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,郦海星,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
526,FC2515-P10-R0163,江苏,163,钟雨,常委,CURRENT_EMPLOYMENT_TERMINATION_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,钟雨,"2025 Jiangsu United Front evidence identifies 江苏洋河酒厂股份有限公司党委副书记、总裁钟雨, closing the source identity with province/organization context. The reproduced listed-company filing states he retired and resigned all company roles, and would hold no other role in the company or controlled subsidiaries. No replacement current employer/title is inferred. Historical bridge: https://www.jstz.gov.cn/a/20250910/1757484098614.shtml",authoritative_media_official_filing_reproduction,B,江苏洋河酒厂股份有限公司公告编号2026-003：关于公司总裁退休离任暨聘任总裁的公告（指定媒体全文转载）,https://finance.sina.com.cn/roll/2026-01-24/doc-inhiiucf6014952.shtml,2026-01-24,,,NO_CURRENT_ROLE_CONFIRMED,
527,FC2515-P10-R0164,江苏,164,俞雷,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,俞雷,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
528,FC2515-P10-R0165,江苏,165,昝圣达,常委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,昝圣达,Name + 江苏 source scope + federation role reconcile to the official Sep-2026 Jiangsu standing-committee roster. Current higher roles supersede stale source labels; no identity or employer was inferred from name alone.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
529,FC2515-P10-R0166,江苏,166,施勇,常委,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,施勇,"2024 Jiangsu United Front evidence identifies the source person as 淮安市委统战部常务副部长、市社会主义学院院长、市工商联党组书记; 2026 evidence keeps the first two roles, while later federation evidence names a different 市工商联党组书记. The stale federation post is not carried forward. Historical bridge: https://www.jstz.gov.cn/a/20240923/1727406256514.shtml",government_official,A,民盟淮安市委会2026年度盟务工作会议召开,https://www.jstz.gov.cn/a/20260411/177639529943.shtml,2026-04-11,中共淮安市委统战部 / 淮安市社会主义学院,常务副部长 / 院长,CURRENT_ORG_TITLE_CONFIRMED,
