queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
2777	FC2515-P21-R0008	杜君良	ANG-1260	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/fgjj/202607/54322055.html	https://www.sctyzx.gov.cn/fgjj/202607/54322055.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2778	FC2515-P21-R0010	刘汉元	ANG-1208	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.tongwei.cn/news/11924.html	https://www.tongwei.cn/news/11924.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2779	FC2515-P21-R0011	王麒	ANG-1289	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://acccim.org.my/en/press-releases/%E4%B8%AD%E6%80%BB%E4%B8%8E%E5%9B%9B%E5%B7%9D%E5%A4%A9%E5%BA%9C%E6%96%B0%E5%8C%BA%E5%95%86%E4%BC%9A-%E4%BB%A5%E5%95%86%E7%BB%93%E7%BC%98%E3%80%81%E4%BB%A5%E5%95%86%E5%BC%95%E5%95%86/	https://cbgc.scol.com.cn/news/7348615	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2780	FC2515-P21-R0012	江云	ANG-1274	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2781	FC2515-P21-R0013	黄玉蛟	ANG-1350	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2782	FC2515-P21-R0014	漆贵春	ANG-1279	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2783	FC2515-P21-R0015	雷文勇	ANG-1337	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_xxgc/202506/t20250618_313499.html	https://news.pedaily.cn/20260122/122630.shtml	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2784	FC2515-P21-R0016	陈波	ANG-1329	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2785	FC2515-P21-R0017	赵相革	ANG-1312	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2786	FC2515-P21-R0018	罗宇龙	ANG-1291	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.acfic.org.cn/ztzlhz/myjjcjf/myjjcjf_xxgc/202506/t20250618_313499.html	https://www.sohu.com/a/997742437_121106884	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2787	FC2515-P21-R0019	郭代军	ANG-1319	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sohu.com/a/1001364124_121106884	https://www.sohu.com/a/1001364124_121106884	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2788	FC2515-P21-R0020	张华	ANG-1229	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2789	FC2515-P21-R0021	胡贵平	ANG-1296	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2790	FC2515-P21-R0022	闻涛	ANG-1323	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2791	FC2515-P21-R0023	何建军	ANG-1195	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2792	FC2515-P21-R0024	朱琳琳	ANG-1251	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2793	FC2515-P21-R0025	费功全	ANG-1306	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.nbd.com.cn/articles/2026-03-04/4279502.html	https://www.nbd.com.cn/articles/2026-03-04/4279502.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2794	FC2515-P21-R0026	唐印	ANG-1214	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7276658	https://cbgc.scol.com.cn/news/7276658	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2795	FC2515-P21-R0027	施军	ANG-1245	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2796	FC2515-P21-R0028	李进	ANG-1259	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7261019	https://cbgc.scol.com.cn/news/7261019	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2797	FC2515-P21-R0029	邱伟	ANG-1316	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://finance.sina.com.cn/jjxw/2026-07-24/doc-iniivtwx1874201.shtml	https://finance.sina.com.cn/jjxw/2026-07-24/doc-iniivtwx1874201.shtml	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2798	FC2515-P21-R0030	喻晓春	ANG-1219	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7494255	https://cbgc.scol.com.cn/news/7494255	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2799	FC2515-P21-R0032	唐燕	ANG-1218	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml	https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2800	FC2515-P21-R0034	陈陆文	ANG-1336	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2801	FC2515-P21-R0035	张建明	ANG-1232	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2802	FC2515-P21-R0036	颜泽文	ANG-1341	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2803	FC2515-P21-R0037	戴学斌	ANG-1242	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2804	FC2515-P21-R0038	王剑	ANG-1281	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2805	FC2515-P21-R0039	陈朝钦	ANG-1328	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2806	FC2515-P21-R0040	罗阳勇	ANG-1293	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2807	FC2515-P21-R0041	桂勇	ANG-1272	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2808	FC2515-P21-R0042	唐坤银	ANG-1215	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2809	FC2515-P21-R0043	傅仕俊	ANG-1198	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2810	FC2515-P21-R0044	曾国勇	ANG-1248	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2811	FC2515-P21-R0045	陈启章	ANG-1326	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2812	FC2515-P21-R0046	廖健	ANG-1228	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2813	FC2515-P21-R0047	彭家琪	ANG-1237	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2814	FC2515-P21-R0048	钟波	ANG-1321	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2815	FC2515-P21-R0049	李红燕	ANG-1258	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2816	FC2515-P21-R0050	王雪颖	ANG-1288	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2817	FC2515-P21-R0051	王有治	ANG-1283	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2818	FC2515-P21-R0052	吕状文	ANG-1210	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://sc.people.com.cn/n2/2026/0205/c345509-41494457.html	https://sc.people.com.cn/n2/2026/0205/c345509-41494457.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2819	FC2515-P21-R0053	向忠	ANG-1209	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2820	FC2515-P21-R0054	张育贤	ANG-1236	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
