queue_order	person_id	name_normalized	ambiguity_group_id	mode	source_gate	source_queue_order	decision	identity_anchor_url	research_url	evidence_url	research_note
3191	FC2515-P23-R0048	吴存良	ANG-1376	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3192	FC2515-P23-R0049	杨朝文	ANG-1428	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	CURRENT_2026_FORMAL_ASSOCIATION_CONFIRMATION
3193	FC2515-P23-R0050	李斌	ANG-1415	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			SAME_NAME_HIGH_AMBIGUITY_NO_SUFFICIENT_BRIDGED_CURRENT_2026_EVIDENCE
3194	FC2515-P23-R0051	银康	ANG-1473	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.foshannews.net/h/5896/20260318/855325.html	https://www.foshannews.net/h/5896/20260318/855325.html	CURRENT_2026_FEDERATION_ROLE_CONFIRMATION
3195	FC2515-P23-R0052	谢树枝	ANG-1459	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3196	FC2515-P23-R0053	康劲	ANG-1389	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3150	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.yn21st.cn/content/25227.html	https://www.yn21st.cn/content/25227.html	REUSE_CONFIRMED
3197	FC2515-P23-R0054	马利兴	ANG-1480	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3198	FC2515-P23-R0055	马柱宽	ANG-1481	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3163	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			REUSE_UNRESOLVED
3199	FC2515-P23-R0056	王飞	ANG-1445	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3200	FC2515-P23-R0057	王军定	ANG-1439	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://finance.sina.com.cn/wm/2026-08-24/doc-inipkriy6261620.shtml	https://finance.sina.com.cn/wm/2026-08-24/doc-inipkriy6261620.shtml	CURRENT_2026_FEDERATION_SOURCE_REPRINT_SAME_SOURCE_IDENTITY_GROUP
3201	FC2515-P23-R0058	王迅	ANG-1444	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3202	FC2515-P23-R0059	王杰	ANG-1442	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			SAME_NAME_HIGH_AMBIGUITY_NO_SUFFICIENT_BRIDGED_CURRENT_2026_EVIDENCE
3203	FC2515-P23-R0060	王国新	ANG-1440	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://kmwzzsh.cn/wzdetail/12899	https://kmwzzsh.cn/wzdetail/12899	CURRENT_2026_FORMAL_CHAMBER_CONFIRMATION_BRIDGED_BY_W2_ORG_GROUP
3204	FC2515-P23-R0061	王忠武	ANG-1441	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/		CURRENT_ASSOCIATION_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3205	FC2515-P23-R0062	王萍	ANG-1443	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			SAME_NAME_HIGH_AMBIGUITY_NO_SUFFICIENT_BRIDGED_CURRENT_2026_EVIDENCE
3206	FC2515-P23-R0063	孔令涌	ANG-1386	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3162	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3207	FC2515-P23-R0064	邓建平	ANG-1464	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3208	FC2515-P23-R0065	邓恒源	ANG-1465	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3147	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			REUSE_UNRESOLVED
3209	FC2515-P23-R0066	古仁友	ANG-1374	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3210	FC2515-P23-R0067	龙江	ANG-1486	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3211	FC2515-P23-R0068	冯兆昌	ANG-1371	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3212	FC2515-P23-R0069	邢利元	ANG-1466	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3213	FC2515-P23-R0070	朱光荣	ANG-1408	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3214	FC2515-P23-R0071	庄哲阳	ANG-1388	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://finance.sina.com.cn/wm/2026-08-24/doc-inipkriy6261620.shtml	https://finance.sina.com.cn/wm/2026-08-24/doc-inipkriy6261620.shtml	CURRENT_2026_FEDERATION_SOURCE_REPRINT
3215	FC2515-P23-R0072	刘长战	ANG-1373	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3167	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			REUSE_UNRESOLVED
3216	FC2515-P23-R0073	刘军	ANG-1372	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3155	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3217	FC2515-P23-R0074	阮鸿献	ANG-1474	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3152	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3218	FC2515-P23-R0075	牟洪操	ANG-1438	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3149	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://yfao.yn.gov.cn/wsdt/jlhz/202607/t20260710_3198673.html	https://yfao.yn.gov.cn/wsdt/jlhz/202607/t20260710_3198673.html	REUSE_CONFIRMED
3219	FC2515-P23-R0076	李军	ANG-1409	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			SAME_NAME_HIGH_AMBIGUITY_NO_SUFFICIENT_BRIDGED_CURRENT_2026_EVIDENCE
3220	FC2515-P23-R0077	李满	ANG-1418	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			CURRENT_LOCAL_FEDERATION_HIT_WITHOUT_SAFE_SOURCE_PERSON_IDENTITY_BRIDGE
3221	FC2515-P23-R0078	李卫东	ANG-1410	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3178	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			REUSE_UNRESOLVED
3222	FC2515-P23-R0079	李玉明	ANG-1419	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3179	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3223	FC2515-P23-R0080	李正华	ANG-1417	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3224	FC2515-P23-R0081	李如华	ANG-1411	REUSE_SEALED_UNRESOLVED	W3-BATCH-0053	3156	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			REUSE_UNRESOLVED
3225	FC2515-P23-R0082	李红梅	ANG-1420	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3226	FC2515-P23-R0083	李青艳	ANG-1423	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3227	FC2515-P23-R0084	李枝官	ANG-1416	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3228	FC2515-P23-R0085	李学	ANG-1412	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3180	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3229	FC2515-P23-R0086	李莹	ANG-1422	CURRENT_SOURCE_RECHECK_CONFIRMED	W3-BATCH-0053	3174	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://finance.sina.com.cn/roll/2026-03-29/doc-inhssfpw7131751.shtml	https://finance.sina.com.cn/roll/2026-03-29/doc-inhssfpw7131751.shtml	CURRENT_2026_XINHUA_REPRINT_RECHECK_PRIOR_UNRESOLVED
3230	FC2515-P23-R0087	李彪	ANG-1414	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3153	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3231	FC2515-P23-R0088	李维峰	ANG-1421	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3232	FC2515-P23-R0089	李斌	ANG-1415	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			SAME_NAME_HIGH_AMBIGUITY_NO_SUFFICIENT_BRIDGED_CURRENT_2026_EVIDENCE
3233	FC2515-P23-R0090	李富贵	ANG-1413	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3234	FC2515-P23-R0091	杨四龙	ANG-1425	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			BRIDGED_2025_COMPANY_ROLE_NOT_CURRENT_2026_ENOUGH
3235	FC2515-P23-R0092	杨利荣	ANG-1424	REUSE_SEALED_CONFIRMED	W3-BATCH-0053	3157	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	REUSE_CONFIRMED
3236	FC2515-P23-R0093	杨应宝	ANG-1426	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3237	FC2515-P23-R0094	杨建敏	ANG-1427	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3238	FC2515-P23-R0095	杨艳	ANG-1430	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
3239	FC2515-P23-R0096	杨朝文	ANG-1428	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html	https://www.dszh.org.cn/4/31291/2211860	https://www.dszh.org.cn/4/31291/2211860	CURRENT_2026_FORMAL_ASSOCIATION_CONFIRMATION_SAME_SOURCE_IDENTITY_GROUP
3240	FC2515-P23-R0097	杨朝雄	ANG-1429	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_yn/202309/t20230914_316462.html			NO_SUFFICIENT_BRIDGED_CURRENT_2026_ORG_TITLE_EVIDENCE
