queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
3017	FC2515-P21-R0369	应福友	ANG-1226	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2871	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3018	FC2515-P21-R0370	汪伦	ANG-1275	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2872	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3019	FC2515-P21-R0372	宋家贤	ANG-1223	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2873	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3020	FC2515-P21-R0374	宋德安	ANG-1224	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2874	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3021	FC2515-P21-R0375	张宁	ANG-1230	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2875	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3022	FC2515-P21-R0376	张华	ANG-1229	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2788	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3023	FC2515-P21-R0381	张彬	ANG-1233	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2876	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3024	FC2515-P21-R0386	张宏标	ANG-1231	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2877	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3025	FC2515-P21-R0387	张社林	ANG-1235	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2878	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3026	FC2515-P21-R0390	张明贵	ANG-1234	REUSE_SEALED_CONFIRMED	W3-BATCH-0048	2879	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7276658	https://cbgc.scol.com.cn/news/7276658	REUSE_CONFIRMED
3027	FC2515-P21-R0391	张育贤	ANG-1236	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2880	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3028	FC2515-P21-R0392	张建明	ANG-1232	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2881	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3029	FC2515-P21-R0396	陆川	ANG-1324	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2882	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3030	FC2515-P21-R0399	陈波	ANG-1329	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2784	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3031	FC2515-P21-R0400	陈勇	ANG-1325	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2883	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3032	FC2515-P21-R0405	陈启章	ANG-1326	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2884	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3033	FC2515-P21-R0406	陈陆文	ANG-1336	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2885	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3034	FC2515-P21-R0408	陈素清	ANG-1331	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2886	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3035	FC2515-P21-R0409	陈祥平	ANG-1330	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2887	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3036	FC2515-P21-R0410	陈继川	ANG-1332	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2888	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3037	FC2515-P21-R0414	陈维亮	ANG-1333	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2889	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3038	FC2515-P21-R0416	陈朝钦	ANG-1328	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2890	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3039	FC2515-P21-R0417	陈锦阳	ANG-1335	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2891	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3040	FC2515-P21-R0418	陈新贤	ANG-1327	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2892	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3041	FC2515-P21-R0419	陈豫川	ANG-1334	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2893	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3042	FC2515-P21-R0424	林孝波	ANG-1269	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2894	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3043	FC2515-P21-R0425	林春福	ANG-1270	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2895	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3044	FC2515-P21-R0431	罗毅	ANG-1292	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2896	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3045	FC2515-P21-R0433	罗宇龙	ANG-1291	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2786	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sohu.com/a/997742437_121106884	https://www.sohu.com/a/997742437_121106884	REUSE_CONFIRMED
3046	FC2515-P21-R0434	罗阳勇	ANG-1293	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2897	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3047	FC2515-P21-R0437	岳凡宋	ANG-1225	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2898	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3048	FC2515-P21-R0440	周强	ANG-1213	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2899	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3049	FC2515-P21-R0446	郑理	ANG-1318	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2900	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3050	FC2515-P21-R0448	郑宗强	ANG-1317	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2776	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7494255	https://cbgc.scol.com.cn/news/7494255	REUSE_CONFIRMED
3051	FC2515-P21-R0453	赵琪	ANG-1311	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2901	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3052	FC2515-P21-R0455	赵小凤	ANG-1308	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2902	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3053	FC2515-P21-R0457	赵明久	ANG-1310	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2903	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3054	FC2515-P21-R0458	赵相革	ANG-1312	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2785	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3055	FC2515-P21-R0459	赵思俭	ANG-1309	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2904	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3056	FC2515-P21-R0465	胡贵平	ANG-1296	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2789	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3057	FC2515-P21-R0468	胡景寿	ANG-1295	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2775	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3058	FC2515-P21-R0469	柯潇	ANG-1271	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2905	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3059	FC2515-P21-R0470	钟波	ANG-1321	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2906	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3060	FC2515-P21-R0476	施军	ANG-1245	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2795	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
