queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
2955	FC2515-P21-R0198	马春霞	ANG-1344	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2824	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2956	FC2515-P21-R0200	王荔	ANG-1286	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2825	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2957	FC2515-P21-R0201	王虹	ANG-1287	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2826	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2958	FC2515-P21-R0202	王剑	ANG-1281	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2827	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2959	FC2515-P21-R0205	王麒	ANG-1289	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2779	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://cbgc.scol.com.cn/news/7348615	REUSE_CONFIRMED_NO_NEW_CLAIM
2960	FC2515-P21-R0210	王永存	ANG-1285	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2828	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2961	FC2515-P21-R0211	王有治	ANG-1283	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2829	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2962	FC2515-P21-R0213	王启刚	ANG-1282	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2830	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2963	FC2515-P21-R0216	王树明	ANG-1284	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2831	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2964	FC2515-P21-R0217	王雪颖	ANG-1288	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2832	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2965	FC2515-P21-R0222	毛熠	ANG-1273	REUSE_SEALED_CONFIRMED	W3-BATCH-0048	2833	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://www.nbd.com.cn/articles/2026-06-26/4438728.html	REUSE_CONFIRMED_NO_NEW_CLAIM
2966	FC2515-P21-R0226	文立君	ANG-1244	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2834	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2967	FC2515-P21-R0227	文琦超	ANG-1243	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2835	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2968	FC2515-P21-R0230	邓川	ANG-1315	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2836	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2969	FC2515-P21-R0232	邓勇	ANG-1314	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2837	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2970	FC2515-P21-R0236	石建昌	ANG-1290	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2838	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2971	FC2515-P21-R0237	龙思明	ANG-1352	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2839	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2972	FC2515-P21-R0243	四郎拥吉	ANG-1220	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2840	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2973	FC2515-P21-R0248	冯培祥	ANG-1199	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2841	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2974	FC2515-P21-R0250	吕状文	ANG-1210	REUSE_SEALED_CONFIRMED	W3-BATCH-0048	2842	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://sc.people.com.cn/n2/2026/0205/c345509-41494457.html	REUSE_CONFIRMED_NO_NEW_CLAIM
2975	FC2515-P21-R0256	朱琳琳	ANG-1251	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2792	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2976	FC2515-P21-R0260	向忠	ANG-1209	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2843	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2977	FC2515-P21-R0266	刘政	ANG-1204	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2844	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2978	FC2515-P21-R0267	刘斌	ANG-1206	REUSE_SEALED_CONFIRMED	W3-BATCH-0048	2845	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://cbgc.scol.com.cn/news/7276658	REUSE_CONFIRMED_NO_NEW_CLAIM
2979	FC2515-P21-R0270	刘子江	ANG-1201	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2846	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2980	FC2515-P21-R0272	刘文胜	ANG-1205	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2847	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2981	FC2515-P21-R0273	刘汉元	ANG-1208	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2778	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://www.tongwei.cn/news/11924.html	REUSE_CONFIRMED_NO_NEW_CLAIM
2982	FC2515-P21-R0277	刘国春	ANG-1200	REUSE_SEALED_CONFIRMED	W3-BATCH-0048	2848	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://neijiang.scol.com.cn/sdxw/202604/83247382.html	REUSE_CONFIRMED_NO_NEW_CLAIM
2983	FC2515-P21-R0280	刘春华	ANG-1207	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2849	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2984	FC2515-P21-R0282	刘思川	ANG-1203	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2850	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2985	FC2515-P21-R0287	刘家臻	ANG-1202	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2851	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2986	FC2515-P21-R0291	江云	ANG-1274	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2780	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2987	FC2515-P21-R0296	许明	ANG-1303	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2852	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2988	FC2515-P21-R0297	许亨权	ANG-1302	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2853	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2989	FC2515-P21-R0299	孙宁	ANG-1222	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2774	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://cbgc.scol.com.cn/news/7494255	REUSE_CONFIRMED_NO_NEW_CLAIM
2990	FC2515-P21-R0306	苏忠海	ANG-1297	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2854	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2991	FC2515-P21-R0309	杜君良	ANG-1260	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2777	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://www.sctyzx.gov.cn/fgjj/202607/54322055.html	REUSE_CONFIRMED_NO_NEW_CLAIM
2992	FC2515-P21-R0310	李仑	ANG-1252	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2855	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2993	FC2515-P21-R0311	李文	ANG-1255	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2856	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2994	FC2515-P21-R0313	李军	ANG-1253	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.93sc.gov.cn/view/47919.html	https://www.93sc.gov.cn/view/47919.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2995	FC2515-P21-R0314	李军	ANG-1253	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			QUALIFIED_SOURCE_IDENTITY_NO_CURRENT_2026_ORG_TITLE_EVIDENCE
2996	FC2515-P21-R0315	李进	ANG-1259	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2796	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://cbgc.scol.com.cn/news/7261019	REUSE_CONFIRMED_NO_NEW_CLAIM
2997	FC2515-P21-R0317	李斌	ANG-1256	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2857	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2998	FC2515-P21-R0318	李强	ANG-1254	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			QUALIFIED_SOURCE_IDENTITY_NO_CURRENT_2026_ORG_TITLE_EVIDENCE
2999	FC2515-P21-R0319	李强	ANG-1254	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			CURRENTNESS_NOT_SUFFICIENTLY_ESTABLISHED
3000	FC2515-P21-R0326	李红燕	ANG-1258	REUSE_SEALED_UNRESOLVED	W3-BATCH-0048	2858	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
