queue_order,person_id,province,excel_row,source_fragment,federation_role,identity_resolution,candidate_names,repair_notes,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,current_organization,current_title,current_verification_status,unresolved_reason
671,FC2515-P10-R0489,江苏,489,殷平,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,殷平,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
672,FC2515-P10-R0491,江苏,491,殷爱国,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,殷爱国,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
673,FC2515-P10-R0492,江苏,492,奚爱国,执委,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,奚爱国,ACFIC federation-history evidence anchors 奚爱国 as the Jiangsu source person; Aug-2026 民革中央 official evidence confirms his current 民革江苏省委会副主委 role. Historical bridge: https://www.acfic.org.cn/gdgslgz/js/bjgslgz/202202/t20220221_280128.html,formal_association_official,A,民革江苏省委会十二届十八次常委会会议暨理论学习中心组学习会在南京召开,https://www.minge.gov.cn/n1/2026/0803/c415693-40773119.html,2026-08-03,中国国民党革命委员会江苏省委员会,副主委,CURRENT_ORG_TITLE_CONFIRMED,
674,FC2515-P10-R0493,江苏,493,高飞,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,高飞,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
675,FC2515-P10-R0496,江苏,496,高晓东,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,高晓东,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
676,FC2515-P10-R0498,江苏,498,郭东升,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,郭东升,Checked the live Sep-2026 Jiangsu standing and executive composition pages plus targeted fresh public evidence. Older current-role claims were not carried across a newer composition change.,federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年9月，共计337名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,"郭东升 is absent from both the Sep-2026 Jiangsu standing-committee roster and the updated Sep-2026 executive roster. Earlier 2026 federation-role material is superseded by the newer official composition pages, and no post-change current organization/title was safely established."
677,FC2515-P10-R0500,江苏,500,郭宏新,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,郭宏新,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
678,FC2515-P10-R0501,江苏,501,唐成杰,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,唐成杰,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
679,FC2515-P10-R0502,江苏,502,唐冠玉,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,唐冠玉,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
680,FC2515-P10-R0508,江苏,508,黄一新,执委,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,黄一新,ACFIC history links 黄一新 to 南钢 in the Jiangsu federation context; the enterprise's Aug-2026 official page confirms the same organization-role pair. Historical bridge: https://www.acfic.org.cn/gdgslgz/js/bjgslgz/202310/t20231024_280668.html,enterprise_official,A,南钢开展高温慰问送清凉活动,https://njsteel.com.cn/BrandCulture/ShowContentDetail1?contentId=5a311549-fddb-4437-9603-0f569a8c70a2&currentCCId=f35ca146-6316-4688-9824-1c5e298808ac&index=2&parentCCId=5844302e-49e9-48b0-9c3b-eba00217a532,2026-08-17,南京钢铁集团有限公司,党委书记、董事长,CURRENT_ORG_TITLE_CONFIRMED,
681,FC2515-P10-R0509,江苏,509,黄东峰,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,黄东峰,Checked the live Sep-2026 Jiangsu standing and executive composition pages plus targeted fresh public evidence. Older current-role claims were not carried across a newer composition change.,federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年9月，共计337名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,黄东峰 appeared in the Jul-2026 Jiangsu executive roster but is absent from the updated Sep-2026 337-member executive roster and Sep standing roster. The July status is therefore not carried forward and no separate current role was safely established.
682,FC2515-P10-R0518,江苏,518,曹明拓,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,曹明拓,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
683,FC2515-P10-R0520,江苏,520,龚育才,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,龚育才,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
684,FC2515-P10-R0522,江苏,522,崔根良,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,崔根良,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
685,FC2515-P10-R0523,江苏,523,康往东,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,康往东,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
686,FC2515-P10-R0525,江苏,525,梁勤,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,梁勤,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
687,FC2515-P10-R0526,江苏,526,梁泽泉,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,梁泽泉,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
688,FC2515-P10-R0529,江苏,529,董力源,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,董力源,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
689,FC2515-P10-R0530,江苏,530,蒋立,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,蒋立,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
690,FC2515-P10-R0532,江苏,532,蒋东良,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,蒋东良,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
691,FC2515-P10-R0534,江苏,534,蒋学明,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,蒋学明,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
692,FC2515-P10-R0535,江苏,535,蒋承志,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,蒋承志,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
693,FC2515-P10-R0538,江苏,538,傅志伟,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,傅志伟,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
694,FC2515-P10-R0543,江苏,543,熊杰,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,熊杰,Checked the live Sep-2026 Jiangsu standing and executive composition pages plus targeted fresh public evidence. Older current-role claims were not carried across a newer composition change.,federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年9月，共计337名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,"熊杰 is absent from both the Sep-2026 Jiangsu standing-committee roster and the updated Sep-2026 executive roster. March-2026 material still used the former federation role, but newer official composition evidence no longer supports it; no post-change current role was safely established."
695,FC2515-P10-R0544,江苏,544,缪文彬,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,缪文彬,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
696,FC2515-P10-R0545,江苏,545,缪汉根,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,缪汉根,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
697,FC2515-P10-R0547,江苏,547,潘骏,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,潘骏,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
698,FC2515-P10-R0548,江苏,548,潘卫国,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,潘卫国,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
699,FC2515-P10-R0549,江苏,549,薛驰,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,薛驰,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
700,FC2515-P10-R0553,江苏,553,戴凌云,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,戴凌云,Name + Jiangsu source scope + federation-role history reconcile to the live Sep-2026 official standing roster. Current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
701,FC2515-P11-R0002,浙江,2,王建沂,主席,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,王建沂,"The 2022 ACFIC election roster anchors 王建沂 as the Zhejiang federation source person; the Mar-2026 item, sourced from 富通集团, confirms his current 富通集团董事长 role. Historical identity anchor: https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202208/t20220822_312896.html",official_conference_material,B,两会声音｜全国人大代表、富通集团董事长王建沂：为‘法治中国’建设尽职尽责、贡献绵薄之力,https://www.cwc.net.cn/tradeleads/show-8401.html,2026-03-11,富通集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,
702,FC2515-P11-R0003,浙江,3,徐国龙,常务副主席,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,徐国龙,The 2022 ACFIC roster anchors the former federation identity; Mar-2026 Zhejiang financial-office evidence confirms the same person in his current financial-system role. Historical identity anchor: https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202208/t20220822_312896.html,government_official,A,全省地方金融系统党建工作暨党风廉政建设会议召开,https://sjrb.zj.gov.cn/art/2026/3/19/art_1370340_58717113.html,2026-03-19,中共浙江省委金融委员会办公室 / 中共浙江省委金融工作委员会,常务副主任 / 常务副书记,CURRENT_ORG_TITLE_CONFIRMED,
703,FC2515-P11-R0004,浙江,4,蔡晓春,副主席,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,蔡晓春,"The 2022 ACFIC roster anchors 蔡晓春; 2026 enterprise-official material explicitly describes him as 浙商研究中心副主任 and 浙江省工商联原党组副书记、一级巡视员, so the stale federation vice-chair label is not carried forward. Historical identity anchor: https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202208/t20220822_312896.html",enterprise_official,A,凤凰成长计划圆满结课 浙商齐聚财通共话发展新篇,https://www.ctsec.com/company/detail/9317507,2026-03-27,浙商研究中心,副主任,CURRENT_ORG_TITLE_CONFIRMED,
704,FC2515-P11-R0005,浙江,5,徐燕峰,副主席,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,徐燕峰,The 2022 ACFIC roster anchors 徐燕峰 as the Zhejiang source person; Jun-2026 China Rice Research Institute official evidence confirms her current 浙江省农业农村厅副厅长 role. Historical identity anchor: https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202208/t20220822_312896.html,government_official,A,浙江省农业农村厅副厅长徐燕峰来中国水稻研究所调研交流,https://cnrri.caas.cn/bsdt/607b21a0282747a28403d60661cc5233.htm,2026-06-10,浙江省农业农村厅,副厅长,CURRENT_ORG_TITLE_CONFIRMED,
705,FC2515-P11-R0006,浙江,6,元成茂,副主席,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,元成茂,"The live Zhejiang federation leadership page currently lists 元成茂 as 党组成员、副主席 and 浙江省商会副会长; the current page, not the historical source label alone, is used. Historical identity anchor: https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202208/t20220822_312896.html",federation_official,A,浙江省工商业联合会（浙江省商会）领导｜商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09,浙江省工商业联合会 / 浙江省商会,党组成员、副主席 / 副会长,CURRENT_ORG_TITLE_CONFIRMED,
706,FC2515-P11-R0007,浙江,7,林建良,副主席,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,林建良,The live Zhejiang federation leadership page currently lists 林建良 as 党组成员、副主席 and 浙江省商会副会长; the current page is used as authority. Historical identity anchor: https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202208/t20220822_312896.html,federation_official,A,浙江省工商业联合会（浙江省商会）领导｜商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09,浙江省工商业联合会 / 浙江省商会,党组成员、副主席 / 副会长,CURRENT_ORG_TITLE_CONFIRMED,
707,FC2515-P11-R0008,浙江,8,吕晓峰,副主席,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吕晓峰,The 2022 ACFIC election roster anchors the source identity. The live Zhejiang federation leadership page and targeted 2026 public search were then checked; no name-only current-role assignment was permitted.,federation_official,A,浙江省工商业联合会（浙江省商会）领导｜商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09,,,UNRESOLVED_CURRENT_ORG_TITLE,"吕晓峰 is anchored by the 2022 ACFIC Zhejiang election roster, but he is absent from the live Zhejiang federation leadership page and targeted 2026 searches did not establish a sufficiently current replacement organization/title. Older 2023 federation/浙商总会 roles were not carried forward."
