queue_order,person_id,province,excel_row,source_fragment,federation_role,identity_resolution,candidate_names,repair_notes,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,current_organization,current_title,current_verification_status,unresolved_reason
11,FC2515-P11-R0300,浙江,300,苏,执委,SHIFT_FRAGMENT,苏健,row300 + prefix(row301=健苏孝锋),federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
12,FC2515-P11-R0316,浙江,316,杨,执委,FRAGMENT_HEAD,杨军（丽水）,row316+row317,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
13,FC2515-P11-R0317,浙江,317,军,执委,FRAGMENT_TAIL,杨军（丽水）,row316+row317,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
14,FC2515-P11-R0388,浙江,388,陈,执委,SHIFT_FRAGMENT,陈滨,row388 + prefix(row389=滨陈),federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
15,FC2515-P11-R0390,浙江,390,蕾,执委,SHIFT_FRAGMENT,陈蕾,suffix(row389=滨陈) + row390,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
16,FC2515-P11-R0391,浙江,391,陈,执委,FRAGMENT_HEAD,陈蔚,row391+row392,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
17,FC2515-P11-R0392,浙江,392,蔚,执委,FRAGMENT_TAIL,陈蔚,row391+row392,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
18,FC2515-P11-R0511,浙江,511,徐,执委,SHIFT_FRAGMENT,徐伟,row511 + prefix(row512=伟徐),federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
19,FC2515-P11-R0513,浙江,513,迅,执委,SHIFT_FRAGMENT,徐迅,suffix(row512=伟徐) + row513,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
20,FC2515-P11-R0520,浙江,520,殷,执委,FRAGMENT_HEAD,殷英,row520+row521,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
21,FC2515-P11-R0521,浙江,521,英,执委,FRAGMENT_TAIL,殷英,row520+row521,federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
22,FC2515-P11-R0553,浙江,553,彭,执委,SHIFT_FRAGMENT,彭星,row553 + prefix(row554=星彭衍吾),federation_official,A,浙江省工商业联合会第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2022-09-19,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
23,FC2515-P12-R0036,安徽,36,朱玉荣伍志伟,副会长,MULTIPERSON_SOURCE_ROW,朱玉荣|伍志伟,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
24,FC2515-P12-R0052,安徽,52,王磊王小强,常委,MULTIPERSON_SOURCE_ROW,王磊|王小强,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
25,FC2515-P12-R0056,安徽,56,王翠凤尤加林,常委,MULTIPERSON_SOURCE_ROW,王翠凤|尤加林,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
26,FC2515-P12-R0066,安徽,66,朱前定伍志伟,常委,MULTIPERSON_SOURCE_ROW,朱前定|伍志伟,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
27,FC2515-P12-R0071,安徽,71,刘尚斌刘亮亮,常委,MULTIPERSON_SOURCE_ROW,刘尚斌|刘亮亮,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
28,FC2515-P12-R0086,安徽,86,李俊波李增流,常委,MULTIPERSON_SOURCE_ROW,李俊波|李增流,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
29,FC2515-P12-R0091,安徽,91,吴立民吴成月,常委,MULTIPERSON_SOURCE_ROW,吴立民|吴成月,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
30,FC2515-P12-R0096,安徽,96,沈泽冰陈齐,常委,MULTIPERSON_SOURCE_ROW,沈泽冰|陈齐,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
31,FC2515-P12-R0110,安徽,110,胡春华施卫东,常委,MULTIPERSON_SOURCE_ROW,胡春华|施卫东,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
32,FC2515-P12-R0114,安徽,114,贺应旭聂磊,常委,MULTIPERSON_SOURCE_ROW,贺应旭|聂磊,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
33,FC2515-P12-R0145,安徽,145,丁超毅于军,执委,MULTIPERSON_SOURCE_ROW,丁超毅|于军,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
34,FC2515-P12-R0154,安徽,154,王正荣王正前,执委,MULTIPERSON_SOURCE_ROW,王正荣|王正前,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
35,FC2515-P12-R0158,安徽,158,王怀远王和新,执委,MULTIPERSON_SOURCE_ROW,王怀远|王和新,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
36,FC2515-P12-R0162,安徽,162,王培元王鹏程,执委,MULTIPERSON_SOURCE_ROW,王培元|王鹏程,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
37,FC2515-P12-R0166,安徽,166,卞凯民方东兴,执委,MULTIPERSON_SOURCE_ROW,卞凯民|方东兴,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
38,FC2515-P12-R0199,安徽,199,刘力刘伟刘永政刘庆峰刘江华刘红岩刘沛峰,执委,MULTIPERSON_SOURCE_ROW,刘力|刘伟|刘永政|刘庆峰|刘江华|刘红岩|刘沛峰,official roster confirms seven adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
39,FC2515-P12-R0231,安徽,231,李厚文李俊波,执委,MULTIPERSON_SOURCE_ROW,李厚文|李俊波,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
40,FC2515-P12-R0275,安徽,275,张少华张世才,执委,MULTIPERSON_SOURCE_ROW,张少华|张世才,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
41,FC2515-P12-R0279,安徽,279,张洪玉陈齐,执委,MULTIPERSON_SOURCE_ROW,张洪玉|陈齐,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
42,FC2515-P12-R0283,安徽,283,陈冬梅陈华明,执委,MULTIPERSON_SOURCE_ROW,陈冬梅|陈华明,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
43,FC2515-P12-R0287,安徽,287,陈荣娜陈昭敏,执委,MULTIPERSON_SOURCE_ROW,陈荣娜|陈昭敏,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
44,FC2515-P12-R0297,安徽,297,金颐金磬,执委,MULTIPERSON_SOURCE_ROW,金颐|金磬,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
45,FC2515-P12-R0324,安徽,324,姚和平贺应旭,执委,MULTIPERSON_SOURCE_ROW,姚和平|贺应旭,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
46,FC2515-P12-R0372,安徽,372,覃蔚程岗,执委,MULTIPERSON_SOURCE_ROW,覃蔚|程岗,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
47,FC2515-P12-R0376,安徽,376,焦慧储昭节,执委,MULTIPERSON_SOURCE_ROW,焦慧|储昭节,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
48,FC2515-P12-R0381,安徽,381,蓝天蔡镕骏,执委,MULTIPERSON_SOURCE_ROW,蓝天|蔡镕骏,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
49,FC2515-P12-R0386,安徽,386,潘斌潘保春,执委,MULTIPERSON_SOURCE_ROW,潘斌|潘保春,official roster confirms multiple adjacent members in this physical row,federation_official,A,安徽省工商联第十二届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ah/202208/t20220812_312855.html,2022-08-12,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
50,FC2515-P16-R0004,河南,4,赵纯武孔火团马跃峰李莉,副主席,MULTIPERSON_SOURCE_ROW,赵纯武|孔火团|马跃峰|李莉,row4 contains four vice-chair names; official roster separates them,federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
51,FC2515-P16-R0007,河南,7,陈,副主席,SHIFT_FRAGMENT,陈南,row7 + prefix(row8=南任红军),federation_official,A,河南省工商业联合会第十三届执行委员会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_ha/202208/t20220829_113897.html,2022-08-29,,,DEFERRED_CANONICAL_IDENTITY_REPAIR_REQUIRED,Canonical person_id is attached to a malformed source fragment/compound row; assigning current organization/title before canonical split/merge risks cross-person contamination. Identity candidates are evidence-backed and carried forward to structural conflict resolution.
