queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
2900	FC2515-P21-R0135	郑理	ANG-1318	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2901	FC2515-P21-R0136	赵琪	ANG-1311	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2902	FC2515-P21-R0137	赵小凤	ANG-1308	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2903	FC2515-P21-R0138	赵明久	ANG-1310	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2904	FC2515-P21-R0139	赵思俭	ANG-1309	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2905	FC2515-P21-R0140	柯潇	ANG-1271	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2906	FC2515-P21-R0141	钟波	ANG-1321	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2814	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2907	FC2515-P21-R0142	洪磊	ANG-1276	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2908	FC2515-P21-R0143	骆长文	ANG-1345	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2909	FC2515-P21-R0144	桂勇	ANG-1272	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2807	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2910	FC2515-P21-R0145	夏洪	ANG-1221	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2911	FC2515-P21-R0146	徐骁	ANG-1241	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2912	FC2515-P21-R0147	徐长法	ANG-1240	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2913	FC2515-P21-R0148	徐春龙	ANG-1239	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/gdtzgz/202601/54320077.html	https://www.sctyzx.gov.cn/gdtzgz/202601/54320077.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2914	FC2515-P21-R0149	高银江	ANG-1346	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			CURRENT_COMPANY_HIT_UNBRIDGED_TO_SOURCE_IDENTITY
2915	FC2515-P21-R0150	郭启太	ANG-1320	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/zy/202601/54320078.html	https://www.sctyzx.gov.cn/zy/202601/54320078.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2916	FC2515-P21-R0151	唐坤银	ANG-1215	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2808	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2917	FC2515-P21-R0152	唐晓兵	ANG-1217	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sohu.com/a/1009924870_121106884	https://www.sohu.com/a/1009924870_121106884	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2918	FC2515-P21-R0153	黄靖	ANG-1351	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2919	FC2515-P21-R0154	黄再军	ANG-1348	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2920	FC2515-P21-R0155	黄炳全	ANG-1349	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2921	FC2515-P21-R0156	曹驰宇	ANG-1247	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/ddhz/202606/54321662.html	https://www.sctyzx.gov.cn/ddhz/202606/54321662.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2922	FC2515-P21-R0157	曹明果	ANG-1246	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2923	FC2515-P21-R0158	龚平	ANG-1353	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://liangshan.scol.com.cn/ttxw/202604/83243837.html	https://liangshan.scol.com.cn/ttxw/202604/83243837.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2924	FC2515-P21-R0159	银小东	ANG-1322	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2925	FC2515-P21-R0160	淦吉银	ANG-1277	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2926	FC2515-P21-R0161	彭小平	ANG-1238	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2927	FC2515-P21-R0162	彭家琪	ANG-1237	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2813	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2928	FC2515-P21-R0163	董明	ANG-1298	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2929	FC2515-P21-R0164	蒋光宁	ANG-1299	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2930	FC2515-P21-R0165	韩东	ANG-1338	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2931	FC2515-P21-R0166	韩华亮	ANG-1339	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			CURRENT_COMPANY_HIT_UNBRIDGED_TO_SOURCE_IDENTITY
2932	FC2515-P21-R0167	韩辉军	ANG-1340	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2933	FC2515-P21-R0168	辜林	ANG-1313	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			CURRENT_PUBLIC_ROLE_HIT_UNBRIDGED_TO_SOURCE_IDENTITY
2934	FC2515-P21-R0169	喻晓春	ANG-1219	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2798	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html		https://cbgc.scol.com.cn/news/7494255	REUSE_CONFIRMED_NO_NEW_CLAIM
2935	FC2515-P21-R0170	傅仕俊	ANG-1198	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2809	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2936	FC2515-P21-R0171	曾雄	ANG-1250	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/yb/202603/54320785.html	https://www.sctyzx.gov.cn/yb/202603/54320785.html	BRIDGED_CURRENT_ORG_TITLE_CONFIRMED
2937	FC2515-P21-R0172	曾国勇	ANG-1248	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2810	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
2938	FC2515-P21-R0173	曾国祥	ANG-1249	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2939	FC2515-P21-R0174	谢华强	ANG-1304	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
2940	FC2515-P21-R0175	谢泽波	ANG-1305	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			NO_SUFFICIENT_BRIDGED_CURRENT_ORG_TITLE_EVIDENCE
