queue_order,person_id,province,excel_row,source_fragment,federation_role,identity_resolution,candidate_names,repair_notes,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,current_organization,current_title,current_verification_status,unresolved_reason
251,FC2515-P05-R0143,河北,143,王秀红,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王秀红,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
252,FC2515-P05-R0145,河北,145,王英其,执委,CURRENT_ENTERPRISE_ROLE_IDENTIFIED,王英其,Hebei federation roster anchors 王英其; China Risun official coverage explicitly identifies him as group vice president and Hebei Risun chairman.,enterprise_official,A,中国旭阳集团举行2025年度业绩发布会：底部反转，盈利走强,https://www.risun.com/news/details_294_10121.html,2026-04-13,河北旭阳能源有限公司,董事长（兼中国旭阳集团副总裁）,CURRENT_ORG_TITLE_CONFIRMED,
253,FC2515-P05-R0147,河北,147,王季文,执委,CURRENT_ENTERPRISE_ROLE_IDENTIFIED,王季文,Hebei federation roster anchors 王季文; the August 2026 listed-company filing states the board meeting was chaired by company chairman 王季文.,listed_company_filing,A,厚普清洁能源（集团）股份有限公司第六届董事会第二次会议决议公告,https://static.cninfo.com.cn/finalpage/2026-08-05/1225458411.PDF,2026-08-05,厚普清洁能源（集团）股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,
254,FC2515-P05-R0149,河北,149,王建立,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王建立,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
255,FC2515-P05-R0150,河北,150,王建江,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,王建江,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 183 without merging person_ids. Fresh 2026 report identifies 王建江 as 邢台市政协副主席 and separately names 张鹏 as the current city federation chair; this avoids carrying forward the pre-election federation title.,authoritative_media,B,邢台市工商联赴深穗开展考察交流,https://www.hebjjrb.cn/system/2026/03/29/102166537.shtml,2026-03-30,中国人民政治协商会议河北省邢台市委员会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
256,FC2515-P05-R0151,河北,151,王树华,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,王树华,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 135 without merging person_ids. Authoritative media identifies the same 河北省工商联副主席 with current enterprise role.,authoritative_media,B,冀南钢铁集团董事长王树华，参加全国民营经济人士形势政策座谈会,https://finance.sina.com.cn/roll/2025-07-21/doc-infheqea8318974.shtml,2025-07-21,冀南钢铁集团有限公司,党委书记、董事长,CURRENT_ORG_TITLE_CONFIRMED,
257,FC2515-P05-R0152,河北,152,王轶超,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王轶超,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
258,FC2515-P05-R0154,河北,154,王炳章,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王炳章,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
259,FC2515-P05-R0155,河北,155,王根才,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王根才,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
260,FC2515-P05-R0156,河北,156,王铉斐,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王铉斐,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
261,FC2515-P05-R0159,河北,159,王彩霞,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,王彩霞,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
262,FC2515-P05-R0161,河北,161,尤文武,执委,CURRENT_ENTERPRISE_ROLE_IDENTIFIED,尤文武,Hebei federation roster anchors 尤文武; China Business Journal coverage reports him as 河北山庄集团董事长 while describing the group’s 2025-2026 operating performance.,authoritative_media,B,“河北王”换帅！老白干酒进入“王占刚时代”,https://finance.eastmoney.com/a/202605203743368323.html,2026-05-20,河北山庄集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,
263,FC2515-P05-R0166,河北,166,石晟阳,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,石晟阳,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
264,FC2515-P05-R0167,河北,167,卢勇,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,卢勇,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 189 without merging person_ids. Xinhua/People report gives a fresh enterprise role for 卢勇; Hebei federation roster supplies the provincial federation identity context.,authoritative_media,B,全国“两优一先”风采录丨“航天铸镜人”卢勇：匠心攻坚，守护航天安全,https://cpc.people.com.cn/n1/2026/0709/c462314-40756868.html,2026-07-09,秦皇岛星箭特种玻璃有限公司,党支部书记、董事长,CURRENT_ORG_TITLE_CONFIRMED,
265,FC2515-P05-R0169,河北,169,卢庆国,执委,CURRENT_ENTERPRISE_ROLE_IDENTIFIED,卢庆国,ACFIC enterprise-profile coverage identifies 卢庆国 as current Morninglight Bio chairman; the Hebei federation roster supplies the provincial executive identity anchor.,federation_official,A,晨光生物科技集团股份有限公司董事长卢庆国：在千百次萃取中精益求精,https://www.acfic.org.cn/myjjzs/qyjjy/202508/t20250818_319805.html,2025-08-18,晨光生物科技集团股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,
266,FC2515-P05-R0170,河北,170,叶少华,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,叶少华,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
267,FC2515-P05-R0171,河北,171,叶逢光,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,叶逢光,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
268,FC2515-P05-R0174,河北,174,田纯刚,执委,CURRENT_ENTERPRISE_ROLE_IDENTIFIED,田纯刚,Hebei federation roster anchors 田纯刚; Langfang municipal-government republication of Hebei Government content identifies him as a national legislator and Xinglong Technology Group chairman.,government_official,A,河北代表委员议国是·特别关注｜“链”上发力，京津冀协同发展动能澎湃,https://www.lf.gov.cn/Item/146020.aspx,2025-03-04,秦皇岛兴龙科技集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,
269,FC2515-P05-R0175,河北,175,田明晖,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,田明晖,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
270,FC2515-P05-R0177,河北,177,田树波,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,田树波,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
271,FC2515-P05-R0178,河北,178,付志伟,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,付志伟,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
272,FC2515-P05-R0180,河北,180,白春生,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,白春生,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
273,FC2515-P05-R0182,河北,182,边志华,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,边志华,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
274,FC2515-P05-R0183,河北,183,曲斌,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,曲斌,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 126 without merging person_ids. Current provincial federation role confirmed by Baoding government source.,government_official,A,保定市工商联召开第十八次代表大会,https://www.baoding.gov.cn/content-173-538815.html,2026-03-26,河北省工商业联合会,一级巡视员,CURRENT_ORG_TITLE_CONFIRMED,
275,FC2515-P05-R0185,河北,185,吕洪涛,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,吕洪涛,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
276,FC2515-P05-R0192,河北,192,刘清,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,刘清,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
277,FC2515-P05-R0197,河北,197,刘延云,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,刘延云,"Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 197 without merging person_ids. ACFIC national executive roster directly lists 刘延云 with the company and chairman role, providing federation-context identity and employment in one A-grade source.",federation_official,A,执委名单,https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html,2025-06-17,河北千喜鹤饮食股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,
278,FC2515-P05-R0199,河北,199,刘庆虎,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,刘庆虎,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
279,FC2515-P05-R0201,河北,201,刘宏志,执委,CURRENT_PUBLIC_ROLE_IDENTIFIED,刘宏志,Hebei federation roster anchors 刘宏志; 2026 Hebei Economic Daily coverage explicitly identifies him as 衡水市工商联主席.,authoritative_media,B,河北省商标品牌协会第三届五次理事会在衡水市召开,https://www.hbjjrb.cn/system/2026/01/19/102145436.shtml,2026-01-19,衡水市工商业联合会,主席,CURRENT_ORG_TITLE_CONFIRMED,
280,FC2515-P05-R0202,河北,202,刘俊良,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,刘俊良,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
281,FC2515-P05-R0207,河北,207,闫利艳,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,闫利艳,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
282,FC2515-P05-R0208,河北,208,米亚林,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,米亚林,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 143 without merging person_ids. Enterprise official source explicitly identifies 米亚林 as 河北省工商联副主席 and group chairman.,enterprise_official,A,米亚林董事长受邀出席全国工商联和邮储银行举办的民营企业走进邮储活动,https://www.sunhola.cn/newsd-108471.html,2025-04-24,首衡集团,董事长,CURRENT_ORG_TITLE_CONFIRMED,
283,FC2515-P05-R0215,河北,215,孙清良,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,孙清良,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
284,FC2515-P05-R0218,河北,218,苏学军,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,苏学军,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 152 without merging person_ids. ACFIC explicitly identifies 苏学军 as 河北省总商会副会长 and enterprise chairman.,federation_official,A,河北省工商联聚焦提振发展信心、推动政策落实听取企业家意见建议,https://www.acfic.org.cn/ztzlhz/myqyzth2025/myqyzth2025_xxgc/202502/t20250228_313701.html,2025-02-28,石家庄四药有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,
285,FC2515-P05-R0233,河北,233,李玉国,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,李玉国,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
286,FC2515-P05-R0234,河北,234,李西平,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,李西平,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
287,FC2515-P05-R0237,河北,237,李红录,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,李红录,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 125 without merging person_ids. Current provincial federation role confirmed by Hebei United Front.,government_official,A,省工商联深入学习贯彻习近平总书记在雄安新区考察时的重要讲话精神 发挥桥梁纽带作用 营造更优市场环境,https://www.hbtzb.gov.cn/system/2026/03/30/030379294.shtml,2026-03-30,河北省工商业联合会,党组书记、常务副主席,CURRENT_ORG_TITLE_CONFIRMED,
288,FC2515-P05-R0238,河北,238,李志永,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,李志永,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
289,FC2515-P05-R0239,河北,239,李宏涛,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,李宏涛,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
290,FC2515-P05-R0241,河北,241,李明辉,执委,CURRENT_ROLE_REUSED_WITH_OFFICIAL_ROSTER_CROSSLIST,李明辉,Same 河北 person is cross-listed in the official provincial federation roster under the earlier role and 执委; reused sealed current-role evidence from W3 queue 206 without merging person_ids. 2026 event coverage explicitly identifies 河北省工商联党组成员、秘书长李明辉; federation context prevents a name-only match.,authoritative_media,B,河北省“数字工商联”推进会在石家庄裕华区举行,https://www.sohu.com/a/1027817999_121196328,2026-05-26,河北省工商业联合会,党组成员、秘书长,CURRENT_ORG_TITLE_CONFIRMED,
291,FC2515-P05-R0243,河北,243,李保红,执委,IDENTITY_ONLY_OFFICIAL_ROSTER,李保红,Identity retained from official Hebei federation roster; current organization/title intentionally left unresolved.,federation_official,A,河北省工商业联合会(总商会)第十三届执委会名单,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_he/202207/t20220715_312762.html,2022-07-15,,,UNRESOLVED_CURRENT_ORG_TITLE,"Official Hebei federation roster confirms this source identity/role, but this batch did not find sufficiently current and specific public evidence to assign a current organization/title without risking a name-only match."
