queue_order	person_id	name_normalized	ambiguity_group_id	mode	prior_sealed_gate	prior_sealed_queue	decision	identity_anchor_url	bridge_url	evidence_url	note_code
3073	FC2515-P21-R0502	唐印	ANG-1214	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2794	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7276658	https://cbgc.scol.com.cn/news/7276658	REUSE_CONFIRMED
3074	FC2515-P21-R0504	唐强	ANG-1216	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2773	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3075	FC2515-P21-R0505	唐燕	ANG-1218	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2799	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml	https://sc.cnr.cn/scpd/jdt/20260307/t20260307_527545560.shtml	REUSE_CONFIRMED
3076	FC2515-P21-R0508	唐坤银	ANG-1215	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2916	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3077	FC2515-P21-R0511	唐晓兵	ANG-1217	REUSE_SEALED_CONFIRMED	W3-BATCH-0049	2917	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sohu.com/a/1009924870_121106884	https://www.sohu.com/a/1009924870_121106884	REUSE_CONFIRMED
3078	FC2515-P21-R0515	黄靖	ANG-1351	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2918	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3079	FC2515-P21-R0516	黄玉蛟	ANG-1350	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2781	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3080	FC2515-P21-R0517	黄再军	ANG-1348	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2919	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3081	FC2515-P21-R0519	黄炳全	ANG-1349	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2920	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3082	FC2515-P21-R0522	曹驰宇	ANG-1247	REUSE_SEALED_CONFIRMED	W3-BATCH-0049	2921	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/ddhz/202606/54321662.html	https://www.sctyzx.gov.cn/ddhz/202606/54321662.html	REUSE_CONFIRMED
3083	FC2515-P21-R0523	曹明果	ANG-1246	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2922	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3084	FC2515-P21-R0526	龚平	ANG-1353	REUSE_SEALED_CONFIRMED	W3-BATCH-0049	2923	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://liangshan.scol.com.cn/ttxw/202604/83243837.html	https://liangshan.scol.com.cn/ttxw/202604/83243837.html	REUSE_CONFIRMED
3085	FC2515-P21-R0528	银小东	ANG-1322	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2924	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3086	FC2515-P21-R0531	淦吉银	ANG-1277	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2925	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3087	FC2515-P21-R0538	彭小平	ANG-1238	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2926	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3088	FC2515-P21-R0542	彭家琪	ANG-1237	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2927	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3089	FC2515-P21-R0545	董明	ANG-1298	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2928	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3090	FC2515-P21-R0548	蒋光宁	ANG-1299	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2929	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3091	FC2515-P21-R0549	韩东	ANG-1338	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2930	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3092	FC2515-P21-R0551	韩华亮	ANG-1339	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2931	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3093	FC2515-P21-R0553	韩辉军	ANG-1340	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2932	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3094	FC2515-P21-R0554	辜林	ANG-1313	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2933	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3095	FC2515-P21-R0558	喻晓春	ANG-1219	REUSE_SEALED_CONFIRMED	W3-BATCH-0049	2934	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://cbgc.scol.com.cn/news/7494255	https://cbgc.scol.com.cn/news/7494255	REUSE_CONFIRMED
3096	FC2515-P21-R0562	傅仕俊	ANG-1198	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2935	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3097	FC2515-P21-R0565	曾雄	ANG-1250	REUSE_SEALED_CONFIRMED	W3-BATCH-0049	2936	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/yb/202603/54320785.html	https://www.sctyzx.gov.cn/yb/202603/54320785.html	REUSE_CONFIRMED
3098	FC2515-P21-R0568	曾国勇	ANG-1248	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2937	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3099	FC2515-P21-R0569	曾国祥	ANG-1249	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2938	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3100	FC2515-P21-R0572	谢华强	ANG-1304	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2939	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3101	FC2515-P21-R0573	谢泽波	ANG-1305	REUSE_SEALED_UNRESOLVED	W3-BATCH-0049	2940	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3102	FC2515-P21-R0576	蒲俐	ANG-1301	REUSE_SEALED_CONFIRMED	W3-BATCH-0050	2941	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.lzsgsl.cn/articles/13155.html	https://www.lzsgsl.cn/articles/13155.html	REUSE_CONFIRMED
3103	FC2515-P21-R0577	蒙焱雄	ANG-1300	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2942	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3104	FC2515-P21-R0580	赖朝贵	ANG-1307	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2943	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3105	FC2515-P21-R0581	雷文勇	ANG-1337	REUSE_SEALED_CONFIRMED	W3-BATCH-0047	2783	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://news.pedaily.cn/20260122/122630.shtml	https://news.pedaily.cn/20260122/122630.shtml	REUSE_CONFIRMED
3106	FC2515-P21-R0585	廖俊	ANG-1227	REUSE_SEALED_CONFIRMED	W3-BATCH-0050	2944	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sctyzx.gov.cn/fgjj/202607/54322055.html	https://www.sctyzx.gov.cn/fgjj/202607/54322055.html	REUSE_CONFIRMED
3107	FC2515-P21-R0586	廖健	ANG-1228	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2945	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3108	FC2515-P21-R0589	漆贵春	ANG-1279	REUSE_SEALED_UNRESOLVED	W3-BATCH-0047	2782	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3109	FC2515-P21-R0590	翟继勇	ANG-1294	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2946	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3110	FC2515-P21-R0593	熊映平	ANG-1280	REUSE_SEALED_CONFIRMED	W3-BATCH-0050	2947	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sohu.com/a/984631895_121106884	https://www.sohu.com/a/984631895_121106884	REUSE_CONFIRMED
3111	FC2515-P21-R0598	滕德素	ANG-1278	REUSE_SEALED_CONFIRMED	W3-BATCH-0050	2948	CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html	https://www.sohu.com/a/979841713_121798391	https://www.sohu.com/a/979841713_121798391	REUSE_CONFIRMED
3112	FC2515-P21-R0599	颜泽文	ANG-1341	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2949	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3113	FC2515-P21-R0601	戴学斌	ANG-1242	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2950	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3114	FC2515-P21-R0603	魏弟华	ANG-1347	REUSE_SEALED_UNRESOLVED	W3-BATCH-0050	2951	UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_sc/202208/t20220830_312931.html			REUSE_UNRESOLVED
3115	FC2515-P22-R0002	李汉宇	ANG-1357	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_gz/202209/t20220901_312934.html	https://www.globalgase.com/4/2/2231361	https://www.globalgase.com/4/2/2231361	CURRENT_2026_FORMAL_ASSOCIATION_CONFIRMATION
3116	FC2515-P22-R0003	李岳德	ANG-1356	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_gz/202209/t20220901_312934.html	https://gz.people.com.cn/BIG5/n2/2026/0121/c194834-41478364.html		CPPCC_RESIGNATION_JOB_CHANGE_OR_AGE_NO_DETERMINISTIC_CURRENT_ROLE
3117	FC2515-P22-R0004	杨从明	ANG-1358	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_gz/202209/t20220901_312934.html	https://gz.people.com.cn/n2/2026/0824/c372082-41676237.html	https://gz.people.com.cn/n2/2026/0824/c372082-41676237.html	CURRENT_2026_ROLE_CHANGE_CONFIRMED
3118	FC2515-P22-R0005	陈广臣	ANG-1364	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_gz/202209/t20220901_312934.html	https://www.sohu.com/a/1027956651_121106902	https://www.sohu.com/a/1027956651_121106902	CURRENT_2026_SECONDARY_SOURCE_CONFIRMATION
3119	FC2515-P22-R0008	龚淮平	ANG-1366	FRESH_WEB_RESEARCH			UNRESOLVED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_gz/202209/t20220901_312934.html	https://www.gznxbank.com/html/2880000/detail/59_13082.html		HISTORICAL_COMPANY_HIT_STALE_NO_CURRENT_2026_CONFIRMATION
3120	FC2515-P22-R0009	杨兴荣	ANG-1359	FRESH_WEB_RESEARCH			CONFIRMED	https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_gz/202209/t20220901_312934.html	https://www.acfic.org.cn/gdgslgz/gz/bjgslgz/202404/t20240403_293582.html	https://www.yicai.com/news/103365472.html	SOURCE_IDENTITY_COMPANY_BRIDGE_PLUS_CURRENT_2026_CORPORATE_ANNOUNCEMENT
