queue_order,person_id,province,excel_row,source_fragment,federation_role,identity_resolution,candidate_names,repair_notes,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,current_organization,current_title,current_verification_status,unresolved_reason
616,FC2515-P10-R0334,江苏,334,吴芸,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴芸,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
617,FC2515-P10-R0335,江苏,335,吴卫东,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴卫东,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会 / 江苏省总商会,副主席 / 副会长（兼）,CURRENT_ORG_TITLE_CONFIRMED,
618,FC2515-P10-R0336,江苏,336,吴亚军,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴亚军,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
619,FC2515-P10-R0337,江苏,337,吴志祥,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴志祥,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
620,FC2515-P10-R0340,江苏,340,吴建发,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴建发,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
621,FC2515-P10-R0343,江苏,343,吴培服,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,吴培服,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会 / 江苏省总商会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
622,FC2515-P10-R0347,江苏,347,何海平,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,何海平,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
623,FC2515-P10-R0355,江苏,355,沈彬,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,沈彬,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会 / 江苏省总商会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
624,FC2515-P10-R0364,江苏,364,张飞,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张飞,"Checked the current Jul-2026 Jiangsu executive roster, the current Sep-2026 standing roster, repository duplicate/ambiguity state, and targeted fresh public evidence. No name-only employer/title assignment was permitted.",federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年7月，共计338名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-07,,,UNRESOLVED_CURRENT_ORG_TITLE,"Source row 364 is one of two exact-value duplicate candidates in repository group EDG-0001 (张飞/江苏/执委). The current Jul-2026 official roster distinguishes 张飞（淮） and 张飞（盐）, while the Sep-2026 standing roster includes only 张飞（淮）. Assigning either current identity to this person_id would be arbitrary, so the row remains unresolved."
625,FC2515-P10-R0365,江苏,365,张飞,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张飞,"Checked the current Jul-2026 Jiangsu executive roster, the current Sep-2026 standing roster, repository duplicate/ambiguity state, and targeted fresh public evidence. No name-only employer/title assignment was permitted.",federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年7月，共计338名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-07,,,UNRESOLVED_CURRENT_ORG_TITLE,"Source row 365 is one of two exact-value duplicate candidates in repository group EDG-0001 (张飞/江苏/执委). The current Jul-2026 official roster distinguishes 张飞（淮） and 张飞（盐）, while the Sep-2026 standing roster includes only 张飞（淮）. Assigning either current identity to this person_id would be arbitrary, so the row remains unresolved."
626,FC2515-P10-R0366,江苏,366,张丽,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张丽,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
627,FC2515-P10-R0374,江苏,374,张相阳,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张相阳,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
628,FC2515-P10-R0378,江苏,378,张家炯,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张家炯,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
629,FC2515-P10-R0379,江苏,379,张斯纬,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张斯纬,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
630,FC2515-P10-R0380,江苏,380,张惠扬,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张惠扬,"Checked the current Jul-2026 Jiangsu executive roster, the current Sep-2026 standing roster, repository duplicate/ambiguity state, and targeted fresh public evidence. No name-only employer/title assignment was permitted.",federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年7月，共计338名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-07,,,UNRESOLVED_CURRENT_ORG_TITLE,"张惠扬 is absent from the current Jul-2026 Jiangsu executive roster and Sep-2026 standing roster. Public evidence confirms the former 淮安市政协副主席/市工商联主席 role ended, but no sufficiently current authoritative evidence establishes a replacement present organization/title."
631,FC2515-P10-R0382,江苏,382,张黎明,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,张黎明,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
632,FC2515-P10-R0383,江苏,383,陆云芳,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陆云芳,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
633,FC2515-P10-R0384,江苏,384,陆永华,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陆永华,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
634,FC2515-P10-R0385,江苏,385,陆建新,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陆建新,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
635,FC2515-P10-R0386,江苏,386,陈扬,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈扬,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
636,FC2515-P10-R0388,江苏,388,陈军,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈军,"Checked the current Jul-2026 Jiangsu executive roster, the current Sep-2026 standing roster, repository duplicate/ambiguity state, and targeted fresh public evidence. No name-only employer/title assignment was permitted.",federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年7月，共计338名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-07,,,UNRESOLVED_CURRENT_ORG_TITLE,"陈军 is absent from the current Jiangsu federation rosters. 2026 public search returns multiple unrelated Jiangsu people with this common name (including finance and listed-company executives); none can be safely bridged to the source person from province + federation context, so no current role is assigned."
637,FC2515-P10-R0392,江苏,392,陈惠,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈惠,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
638,FC2515-P10-R0396,江苏,396,陈建华,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈建华,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会 / 江苏省总商会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
639,FC2515-P10-R0402,江苏,402,陈湘珍,执委,CURRENT_ROLE_CONFIRMED_WITH_ROLE_HISTORY_BRIDGE,陈湘珍,Historical Jiangsu federation evidence anchors 陈湘珍 as 盐城市委统战部副部长、市工商联党组书记; 2026 Jiangsu Taiwan Affairs evidence identifies her as 盐城市台办主任. Province + role history closes identity. Historical bridge: https://www.jssh.org.cn/xwzx/yw/202311/t20231113_217297.html,government_official,A,盐城市台协会召开换届大会 赖元皇连任会长,https://www.jsstb.gov.cn/yancheng/202601/t20260108_12745165.htm,2026-01-08,盐城市人民政府台湾事务办公室,主任,CURRENT_ORG_TITLE_CONFIRMED,
640,FC2515-P10-R0403,江苏,403,陈锦鹏,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,陈锦鹏,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
641,FC2515-P10-R0405,江苏,405,邵丹薇,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,邵丹薇,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
642,FC2515-P10-R0412,江苏,412,林雅杰,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,林雅杰,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
643,FC2515-P10-R0420,江苏,420,周江,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周江,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会 / 江苏省总商会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
644,FC2515-P10-R0421,江苏,421,周荣,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周荣,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省总商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,
645,FC2515-P10-R0422,江苏,422,周俊,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周俊,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会,常务委员,CURRENT_ORG_TITLE_CONFIRMED,
646,FC2515-P10-R0423,江苏,423,周洁,执委,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,周洁,"Checked the current Jul-2026 Jiangsu executive roster, the current Sep-2026 standing roster, repository duplicate/ambiguity state, and targeted fresh public evidence. No name-only employer/title assignment was permitted.",federation_official,A,江苏省工商业联合会第十二届执行委员会委员名单（2026年7月，共计338名）,https://www.jssh.org.cn/zzjg/czwmd/,2026-07,,,UNRESOLVED_CURRENT_ORG_TITLE,周洁 is absent from the current Jul-2026 executive roster and Sep-2026 standing roster. Targeted current public search did not yield a present organization/title that can be linked with federation/history context rather than name alone.
647,FC2515-P10-R0426,江苏,426,周立成,执委,CURRENT_ROLE_CONFIRMED_BY_LATEST_OFFICIAL_PROVINCIAL_ROSTER,周立成,Name + 江苏 source scope + federation-role history reconcile to the official Sep-2026 standing-committee roster. A current higher federation/chamber role supersedes the stale source 执委 label; no name-only inference.,federation_official,A,江苏省工商业联合会第十二届常务委员会组成人员名单（2026年9月，共计120人）,https://www.jssh.org.cn/zzjg/fzxfhz/,2026-09,江苏省工商业联合会 / 江苏省总商会,副主席,CURRENT_ORG_TITLE_CONFIRMED,
