queue_order,person_id,province,excel_row,identity_resolution,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
2744,FC2515-P20-R0338,海南,338,REUSED_SEALED_EVIDENCE_C:0045:2649:ANG-1113,海南勤富食品股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/jjxw/2026-01-31/doc-inhkexuh9681069.shtml,
2745,FC2515-P20-R0349,海南,349,REUSED_SEALED_EVIDENCE_U:0045:2650:ANG-1167,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2650
2746,FC2515-P20-R0351,海南,351,REUSED_SEALED_EVIDENCE_U:0045:2651:ANG-1162,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2651
2747,FC2515-P20-R0352,海南,352,REUSED_SEALED_EVIDENCE_C:0045:2652:ANG-1176,海南椰国食品有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.cppcc.gov.cn/dfzx/202608/t20260813_906399.html,
2748,FC2515-P20-R0353,海南,353,REUSED_SEALED_EVIDENCE_U:0045:2653:ANG-1175,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2653
2749,FC2515-P20-R0360,海南,360,REUSED_SEALED_EVIDENCE_U:0045:2654:ANG-1146,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2654
2750,FC2515-P20-R0362,海南,362,REUSED_SEALED_EVIDENCE_U:0045:2655:ANG-1125,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2655
2751,FC2515-P20-R0363,海南,363,REUSED_SEALED_EVIDENCE_U:0045:2656:ANG-1124,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2656
2752,FC2515-P20-R0367,海南,367,REUSED_SEALED_EVIDENCE_U:0045:2657:ANG-1173,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2657
2753,FC2515-P20-R0368,海南,368,REUSED_SEALED_EVIDENCE_U:0045:2658:ANG-1172,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2658
2754,FC2515-P20-R0369,海南,369,REUSED_SEALED_EVIDENCE_U:0045:2659:ANG-1171,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2659
2755,FC2515-P20-R0371,海南,371,REUSED_SEALED_EVIDENCE_U:0045:2660:ANG-1174,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2660
2756,FC2515-P20-R0374,海南,374,REUSED_SEALED_EVIDENCE_C:0045:2661:ANG-1190,海南海丰渔业发展集团有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.acfic.org.cn/lqfw/zzjs/zwdwjs/202506/t20250617_309772.html,
2757,FC2515-P20-R0375,海南,375,REUSED_SEALED_EVIDENCE_U:0045:2662:ANG-1191,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2662
2758,FC2515-P20-R0377,海南,377,REUSED_SEALED_EVIDENCE_U:0045:2663:ANG-1188,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2663
2759,FC2515-P20-R0379,海南,379,REUSED_SEALED_EVIDENCE_C:0045:2664:ANG-1189,海南信联盛融资担保有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.cndca-hn.org.cn/h-nd-2617.html,
2760,FC2515-P20-R0381,海南,381,REUSED_SEALED_EVIDENCE_U:0045:2665:ANG-1192,,,UNRESOLVED_CURRENT_ORG_TITLE,A,,PRIOR_SEALED_UNRESOLVED:0045:q2665
