queue_order,person_id,province,excel_row,name_normalized,source_federation_role,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_type,evidence_grade,evidence_title,evidence_url,evidence_date,unresolved_reason,research_notes
971,FC2515-P11-R0408,浙江,408,陈昌海,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈昌海,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,陈昌海 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0391 to sealed queue 825; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
972,FC2515-P11-R0410,浙江,410,陈建成,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈建成,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0387 to sealed queue 826; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
973,FC2515-P11-R0411,浙江,411,陈建华,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈建华,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,陈建华 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0386 to sealed queue 827; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
974,FC2515-P11-R0413,浙江,413,陈春明,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,陈春明,宁波市工商业联合会 / 宁波市台州商会,副主席 / 会长,CURRENT_ORG_TITLE_CONFIRMED,formal_association_official,A,宁波市工商联商协会秘书处综合能力提升培训,https://nbsczsh.com/,2026-08-04,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0392 to sealed queue 828; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
975,FC2515-P11-R0414,浙江,414,陈玲瑛,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈玲瑛,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,陈玲瑛 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0394 to sealed queue 829; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
976,FC2515-P11-R0415,浙江,415,陈保华,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈保华,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0385 to sealed queue 830; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
977,FC2515-P11-R0416,浙江,416,陈俊燕,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈俊燕,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,陈俊燕 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0384 to sealed queue 831; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
978,FC2515-P11-R0424,浙江,424,陈越孟,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,陈越孟,中国民主建国会浙江省委员会,副主任委员,CURRENT_ORG_TITLE_CONFIRMED,formal_association_official,A,纪念“五一口号”发布78周年暨全省民建爱国主义教育基地联盟活动,https://www.hzmj.org.cn/XueXiXuanChuan/20263524928354.html,2026-05-11,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0396 to sealed queue 832; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
979,FC2515-P11-R0425,浙江,425,陈惠龙,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈惠龙,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,陈惠龙 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0389 to sealed queue 833; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
980,FC2515-P11-R0427,浙江,427,邵烨,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,邵烨,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,邵烨 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0374 to sealed queue 834; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
981,FC2515-P11-R0428,浙江,428,邵云东,执委,CURRENT_ROLE_CONFIRMED_WITH_CURRENT_ACFIC_FEDERATION_CONTEXT,邵云东,浙江天草生物科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,从余村再出发：让“四千精神”在绿水青山间传承,https://www.acfic.org.cn/myjjzs/qyjjy/202607/t20260701_327273.html,2026-07-01,,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0372 to sealed queue 835; person_id is preserved and not merged. 2026 ACFIC article identifies 邵云东 as 浙江天草生物科技股份有限公司董事长 in a Zhejiang federation-organized entrepreneur context; historical source identity is therefore bridged by province + federation context, not name alone."
982,FC2515-P11-R0429,浙江,429,邵法平,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,邵法平,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0373 to sealed queue 836; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
983,FC2515-P11-R0431,浙江,431,范国锋,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,范国锋,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,范国锋 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0353 to sealed queue 837; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
984,FC2515-P11-R0432,浙江,432,林敏,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,林敏,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,林敏 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0327 to sealed queue 838; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
985,FC2515-P11-R0436,浙江,436,林建良,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,林建良,浙江省工商业联合会,党组成员、一级巡视员,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0326 to sealed queue 839; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
986,FC2515-P11-R0438,浙江,438,林俊波,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,林俊波,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0325 to sealed queue 840; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
987,FC2515-P11-R0440,浙江,440,林福江,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,林福江,中共台州市委统一战线工作部 / 台州市工商业联合会,副部长 / 党组书记,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,林福江：弘扬垦荒精神 赓续“五大”血脉 以台州民营经济的硬核力量勇当先行者,https://www.zjfic.org.cn/col/col1620074/art/2026/art_e1c07b54f3a54f1a8bf67757b9d81f62.html,2026-03-30,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0328 to sealed queue 841; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
988,FC2515-P11-R0446,浙江,446,金罕岗,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,金罕岗,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,金罕岗 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0379 to sealed queue 842; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
989,FC2515-P11-R0451,浙江,451,周志刚,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,周志刚,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,周志刚 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0284 to sealed queue 843; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
990,FC2515-P11-R0452,浙江,452,周金法,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,周金法,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,周金法 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0286 to sealed queue 844; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
991,FC2515-P11-R0453,浙江,453,周晓峰,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,周晓峰,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,周晓峰 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0285 to sealed queue 845; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
992,FC2515-P11-R0463,浙江,463,宗馥莉,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,宗馥莉,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0292 to sealed queue 846; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
993,FC2515-P11-R0465,浙江,465,项建忠,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,项建忠,浙江通力传动科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,government_official,A,浙江温州：瑞安着力破解“企业缺人、学生缺练”矛盾,https://chinajob.mohrss.gov.cn/c/2026-09-02/588686.shtml,2026-09-02,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0399 to sealed queue 847; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
994,FC2515-P11-R0466,浙江,466,项炯炯,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,项炯炯,荣盛石化股份有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,加拿大总理卡尼会见荣盛石化总经理项炯炯,https://www.cnrspc.com/newsinfo/10952850.html,2026-01-19,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0400 to sealed queue 848; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
995,FC2515-P11-R0470,浙江,470,赵小敏,执委,CROSSLIST_IDENTITY_CURRENT_ROLE_UNRESOLVED,赵小敏,,,UNRESOLVED_CURRENT_ORG_TITLE,targeted_public_current_verification,A,ACFIC Zhejiang 2022 standing-committee/executive identity + 2026 targeted current verification,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,2026-09-20,赵小敏 remains current-role unresolved: targeted 2026 research did not establish a sufficiently specific current organization/title with a safe identity bridge.,"Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0368 to sealed queue 849; person_id is preserved and not merged. Targeted current research was refreshed; same-name, stale, or weakly bridged hits are intentionally rejected."
996,FC2515-P11-R0475,浙江,475,胡兴荣,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,胡兴荣,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0348 to sealed queue 850; person_id is preserved and not merged. Live official leadership page independently reconfirms the current chamber vice-chair role; no name-only employer inference is used.
997,FC2515-P11-R0479,浙江,479,胡季强,执委,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,胡季强,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,federation_official,A,浙江省工商业联合会（浙江省商会）商会领导,https://www.zjfic.org.cn/col/col1620079/index.html,2026-09-20,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0349 to sealed queue 851; person_id is preserved and not merged. Live official leadership page independently reconfirms the current provincial vice-chair role; no name-only employer inference is used.
998,FC2515-P11-R0481,浙江,481,胡柏剡,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,胡柏剡,浙江新和成股份有限公司,副董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,government_official,A,韩雪松陈立军会见浙江新和成股份有限公司胡柏剡一行,https://www.suihua.gov.cn/sh/bdyw/202601/c12_225871.shtml,2026-01-29,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0350 to sealed queue 852; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
999,FC2515-P11-R0483,浙江,483,胡煜鐄,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,胡煜鐄,德力西集团有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,enterprise_official,A,圆满收官“十四五” | 德力西集团召开2025年度总结表彰大会,https://www.delixi.com/xwzx/16502,2026-01-28,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0351 to sealed queue 853; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
1000,FC2515-P11-R0484,浙江,484,南君侠,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,南君侠,正泰集团股份有限公司,总裁助理,CURRENT_ORG_TITLE_CONFIRMED,official_conference_material,B,我校组织校友企业家参与“问道名企”活动 南存辉、王文、葛益平授课,https://www.wzbc.edu.cn/Art/Art_46/Art_46_137976.aspx,2026-04-11,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0276 to sealed queue 854; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
1001,FC2515-P11-R0486,浙江,486,侯军呈,执委,CURRENT_ROLE_CONFIRMED_BY_SEALED_CROSSLIST_CONTEXT,侯军呈,珀莱雅化妆品股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,authoritative_media,B,直击股东会｜珀莱雅董事长侯军呈：光靠自有品牌无法十年内跻身全球化妆品行业前十,https://finance.sina.com.cn/roll/2026-06-18/doc-inicwaim5280101.shtml,2026-06-18,,Cross-listed Zhejiang source row safely linked through exact name + province + ambiguity_group_id ANG-0267 to sealed queue 855; person_id is preserved and not merged. Current-role evidence was already sealed for the same cross-listed identity in an immediately preceding Zhejiang gate and is reused without merging person_id; evidence remains 2026-current.
